,job_name,norm_job_submit_time,ddl,A100,GTX_2080Ti,V100
45,e0f311c1db2d4654e160edb5,0,inf,4067.0,5691.0,10559.0
46,88fabe877984d253f8e7db24,0,inf,2983.0,5874.0,10215.0
47,53d27ec4e791526bdfa1aedc,0,inf,1145.0,2180.0,3318.0
48,361a07bb6e9bb6cf4c64d3f4,0,inf,7718.0,14310.0,18370.0
49,51d9ba77214a029f9f771178,0,inf,7177.0,11078.0,19681.0
50,01a9169d0ae1826c232ce703,0,inf,1794.0,3260.0,4257.0
51,ee1bde558f10f2e69bdd22eb,0,inf,29536.0,43190.0,71760.0
52,ee9accccf12b25f4d3085261,0,inf,4566.0,8531.0,11782.0
53,3de229c16aa3b4b7dc625057,0,4661.0,2266.0,3195.0,5624.0
54,e036a852caa34a2d6639543d,0,inf,173967.0,273389.0,460822.0
55,50243f5154da97619c00b1bb,0,inf,1200.0,2219.0,3578.0
56,0bbd4bd59969d5f857462938,0,inf,2215.0,4318.0,7424.0
57,dc7f9cb2da49c6d78282d386,0,inf,2293.0,3815.0,6432.0
58,51a3c320dc1f63254ab8f591,0,inf,56164.0,95139.0,136859.0
59,acc56616849b46b8f565be09,0,inf,3787.0,6625.0,10013.0
60,32e7e8c25718d1d990a3c985,0,inf,51867.0,80681.0,132018.0
61,b9348c27167e4248693d11b9,0,334827.0,158742.0,299159.0,394568.0
62,7bbc9e74b651ec29d936b6ec,0,29468.0,7353.0,11562.0,14935.0
63,84599b9c6fded1551188f7a9,0,inf,1972.0,3250.0,4914.0
64,bb3740253921fbaddc075440,0,inf,1590.0,3074.0,3971.0
65,697da4a0844fded94c5fd30f,0,inf,23332.0,37030.0,65028.0
66,434a1cd50e409e318c305328,0,inf,7126.0,13739.0,17619.0
67,6ed21f6d3516e648dee1125a,0,inf,6180.0,9883.0,14120.0
68,456af56b4ab69deb66f1ba21,0,inf,27475.0,42148.0,67980.0
69,8f6fd94ce714a977859f3004,0,inf,2921.0,5818.0,7082.0
70,8bb2b47e2fff7489747c4e28,0,1419.0,1170.0,1780.0,2856.0
71,f30fee97dbab359044fe5ccd,0,inf,657.0,1095.0,1475.0
72,e07b7020e80ccd50cc935ccb,0,inf,7063.0,13154.0,17376.0
73,7f5b6001c8652ec9a1dc35f0,0,inf,1939.0,3199.0,4647.0
74,77c3a739f2d6cf83058488f3,0,inf,30299.0,55318.0,73449.0
75,6d7d34ba508e3e7c346c6ae7,0,inf,1307.0,2017.0,3421.0
76,079aa6a2472bbf138a143f09,0,inf,2228.0,3987.0,5684.0
77,f92ca60753034cf5984fd6e8,0,44421.0,22150.0,35661.0,53662.0
78,506c70c595454c4125ba1d57,0,inf,10157.0,15081.0,21853.0
79,f7a9a670c7d89701335835ae,0,inf,6963.0,11837.0,18461.0
80,85ec0fe0cbcd2f522f2929b9,0,inf,1217.0,2186.0,2787.0
81,a11a82e6042b81d4cf244641,0,inf,7058.0,11600.0,19879.0
82,a2e6dab1ae94f1f48595cb95,0,inf,789.0,1521.0,2005.0
83,e442bc40bd40b805aaabd612,0,35474.0,4796.0,9001.0,11889.0
84,5168511eb6e8d347496e23ba,0,inf,1593.0,2537.0,3891.0
85,9b7f4b86118692b01b8596c9,0,inf,1306.0,2402.0,3186.0
86,ca08699e83e30b9d45739226,0,inf,2173.0,3474.0,6390.0
87,9e3690ac1a4ddfb6e9749651,0,inf,827.0,1500.0,2082.0
88,5e90532dec5310594b80c4a3,0,inf,2563.0,3800.0,5132.0
89,4dbe516831de5fb1b3a3bee1,0,inf,2670.0,3814.0,5746.0
90,ce53ca4c8867a5de90a780e4,0,inf,38525.0,74122.0,102225.0
91,134d980326acacdb965a26b4,0,18478.0,4577.0,8066.0,11497.0
92,ee5fd19f4abe83e0dbda10ce,0,inf,1213.0,2129.0,3064.0
93,4e5efb854bceff8bbadfabfa,0,3919.0,1346.0,2161.0,3254.0
94,28b55ef9bb29d55d900c502b,0,inf,36577.0,67856.0,108530.0
95,3c15db15e85d7cfbe82d5d1f,0,inf,1319.0,2460.0,3853.0
96,8297f47f1b268ccf6446273e,0,inf,2817.0,4858.0,7081.0
97,ca914a3d43ae6be058cb688e,0,inf,4255.0,6764.0,11031.0
98,85371eed48a5d7f9febf4d06,0,inf,6084.0,9850.0,16413.0
99,801d01d97d3b500d3d85931d,0,inf,32978.0,57503.0,83628.0
100,7e62c4089366d61e3a732d2f,0,27154.0,5268.0,8440.0,13329.0
101,e264e61ff753c9c0d5500385,0,inf,1821.0,3341.0,4372.0
102,809c6e6faf7e0e3b1f2cd657,0,2202.0,683.0,1292.0,2021.0
103,e434777995553cbbd48bb0f7,0,inf,2054.0,3568.0,6381.0
104,632ff988e48567b35c8cdc89,0,inf,706.0,1412.0,2118.0
105,592950b92a9ac448ac3b0db7,0,4819.0,973.0,1641.0,2684.0
106,6490a9a767fc72a7700a5c50,0,inf,2861.0,4253.0,7952.0
107,86ba9f8b1124cf02c49f1344,0,inf,5643.0,8887.0,13893.0
108,4293210a30ef3c641b12a10b,0,inf,921.0,1375.0,1749.0
109,a2ad3c583f966a064883ff26,0,inf,1089.0,2040.0,2825.0
110,94f32086e306052d2ee1a858,0,inf,2511.0,4816.0,7622.0
111,7abce0f2caccfac571820772,0,99581.0,29378.0,49342.0,76525.0
112,25234cc24c956bd47649c2f3,0,15880.0,8927.0,12536.0,23719.0
113,2c2a66b0692caa125c79dde9,0,2226.0,1110.0,1576.0,2227.0
114,4e1e13c86db8789b238c18bc,0,inf,19625.0,36091.0,53841.0
115,24d3268a060f901eea4d3a10,0,inf,930.0,1352.0,2521.0
116,1cf649616c3459bd7b664651,0,inf,531.0,1030.0,1511.0
117,cb52c750520ad46510c2d33e,0,inf,4957.0,7521.0,10321.0
118,1978af17fc95de70a4770528,0,inf,2494.0,3798.0,5034.0
119,0d8e962a55895f9bb45c3b6a,0,inf,3763.0,6881.0,11290.0
120,539a376415fd5cf6d2c3c24f,0,inf,2716.0,5132.0,8786.0
121,b32137bce4ca30cd382019ee,0,inf,40835.0,80684.0,103238.0
122,c94bce35d113d89066e003e1,0,inf,24391.0,47394.0,64496.0
123,9d5eebe2d49de12dcd70cbb9,0,inf,1156.0,2180.0,2991.0
124,dcfa32425b3ecc1d3f561b9a,0,inf,24156.0,46420.0,63888.0
125,0a69f3339f8651ba0602a54e,0,inf,2618.0,3819.0,5667.0
126,66f7060f9395e155fff7f46d,0,inf,13356.0,19969.0,34237.0
127,a009c7cf2402efb99b66c436,0,inf,1238.0,2262.0,2905.0
128,0c00cc3c98dc90ab480953d5,0,inf,1612.0,2722.0,3934.0
129,fe6d6f991da0093ac4b67f55,0,inf,1738.0,3259.0,4227.0
130,a69a238b07b98f7facbfbd20,0,inf,2119.0,3814.0,5542.0
131,24e06bf562abcbb36fe852f5,0,inf,4695.0,8205.0,11107.0
132,c7e89ffde87b29c3b0d768ca,0,inf,5052.0,9655.0,12591.0
133,745271ebd329999c2ba9dd53,0,inf,806.0,1326.0,1837.0
134,60e03b82c431d222e580e732,0,inf,5797.0,9368.0,14262.0
135,fa99fa224c9fb37ef380e305,0,inf,2382.0,4413.0,5946.0
136,6004442106322988cbe22faf,0,inf,11586.0,18458.0,33261.0
137,8e85788ef662d8e80a41c3d4,0,inf,3817.0,5959.0,10188.0
138,8e2617dd543bd3598e3736c6,0,inf,1324.0,2634.0,3785.0
139,8f13540998d9cdd3aed1a167,0,inf,28317.0,54397.0,75233.0
140,c9019b3c798742370bf2c5ed,0,inf,6215.0,11203.0,19713.0
141,726765f1e30e974dbce39c3b,0,inf,1952.0,3678.0,5100.0
142,b7e557ccb0ba080db47e0978,0,inf,1552.0,2967.0,3832.0
143,cae22b14ca1b8d1fac9c334b,0,13084.0,8349.0,12951.0,21237.0
144,05e1920cd651e3f07d6cab07,0,inf,2749.0,4655.0,6970.0
145,fc86b1f3b2e527be63c96b2a,0,inf,1266.0,2250.0,3350.0
146,c371d96cd706725231b6b96f,0,inf,2639.0,4008.0,6485.0
147,12617b7ef21873c52e22618c,0,inf,2297.0,4458.0,6449.0
148,bb541050ffa54e907ad81956,0,inf,1206.0,2009.0,2931.0
149,679cd5a6ee47d1ba35ae1e8b,0,inf,1422.0,2239.0,3456.0
150,eaa1a5653c3c22c117aada14,0,inf,7372.0,14296.0,20189.0
151,52ba90460ae9907c28f092e1,0,inf,1208.0,1987.0,3170.0
152,6502a12ccba7e5af7b66219e,0,inf,4554.0,6872.0,11113.0
153,fd9a6d22d7ce1ed94d5abe06,0,inf,7013.0,11835.0,17617.0
154,bcae1bc3f54f71a1970bb506,0,inf,96112.0,140854.0,248221.0
155,bdc2b9e385a8dab36567dfd5,0,108611.0,21866.0,36283.0,52290.0
156,e756e5f4be31f7435164036c,0,inf,441.0,614.0,1078.0
157,62864a8cf44cd4ebbbc5e77c,0,49068.0,23874.0,46005.0,59568.0
158,0b4ff437c3133b54417a17c9,0,inf,9432.0,16158.0,24698.0
159,43891f301f5ddf0e7a2cc13d,0,inf,3773.0,6914.0,9733.0
160,09b51e5f8f7999ffab050901,0,inf,6590.0,13100.0,20696.0
161,b4db6a59b5ec9ae87aab2473,0,inf,17021.0,27229.0,42033.0
162,5b1b7f582a3880690485f006,0,inf,2067.0,3948.0,5948.0
163,7f994820552f391efbf5cd0e,0,inf,4024.0,7008.0,10214.0
164,5c2e61939f2002c7ff625991,0,3218.0,1137.0,1827.0,2819.0
165,2c8848355b6125464665f282,0,inf,1503.0,2207.0,3812.0
166,0a2454c5f918073475edc0af,0,100966.0,52880.0,79661.0,108786.0
167,05257f19bba65b62ca0717b7,0,inf,4847.0,7550.0,12477.0
168,3b15f954d131844d781b2099,0,inf,1939.0,3218.0,4349.0
169,a49bee006d7fd4d3e35246f9,0,inf,10554.0,16123.0,26730.0
170,222e10750cc2c99162d540c0,0,inf,37760.0,59563.0,91880.0
171,efb1f13bd6cd47c531c7ed0f,0,inf,7022.0,13350.0,16482.0
172,ed256ea17bb49346fadaa1d9,0,5083.0,2398.0,4665.0,6209.0
173,b1a55545124b6743a09d3dc6,0,inf,1089.0,1549.0,2878.0
174,d98ea0eeeeb43d9ad2a6389f,0,inf,6192.0,10115.0,13968.0
175,86df993bd5ecbb67ba9654e6,0,1459.0,714.0,1150.0,1944.0
176,c0b6b9ae02c7f2236dcde746,0,inf,7418.0,11869.0,18957.0
177,9ed2497cc0924be2f2590793,0,8331.0,2385.0,3967.0,5032.0
178,a52fe8b9423f63217c57d82f,0,23114.0,10158.0,15179.0,24549.0
179,1ff049f36af7a7dcbf31d405,0,inf,437.0,730.0,1103.0
180,b2b703e02d2931827b91dfd6,0,inf,4415.0,8702.0,11822.0
181,8aaa74cca9c8a509d583ded2,0,inf,4789.0,6951.0,12712.0
182,276a353bf5476a3b59a623f9,0,inf,2052.0,3296.0,5244.0
183,f505fc55b3c81edab990c1b7,0,inf,519.0,751.0,1332.0
184,6f3fb11baeb6e30e505d1fe9,0,inf,1600.0,3024.0,4281.0
185,c29b4f9a5368b4e60d6b0e90,0,5502.0,2329.0,3540.0,4751.0
186,9b66717464113401881ec5b8,0,inf,669.0,1050.0,1583.0
187,a2412663b841381f7a12a664,0,inf,5656.0,10192.0,14404.0
188,1f7c23595eef0110f5fe4082,0,inf,650.0,1017.0,1547.0
189,c1e4420fcedb924405de9d55,0,7439.0,2568.0,4922.0,6496.0
190,050ca794ac36366ae92ab53e,0,5167.0,1722.0,3156.0,5501.0
191,cc64600ecc782fb4020077aa,0,inf,5888.0,9462.0,13085.0
192,4cb13d773bf28802ce3d9ae9,0,inf,4808.0,7074.0,11864.0
193,554a9c5bc5026717a515edd1,0,7127.0,2000.0,3133.0,4397.0
194,be10ddbf28ae19ea26df5309,0,inf,4680.0,9097.0,11457.0
195,164a48b8a656c83a5cb8e589,0,8256.0,5127.0,9501.0,12672.0
196,40168562b0d133b845d6e6a3,0,inf,1517.0,2197.0,3053.0
197,475120d1adee6e4d110cce81,0,inf,1027.0,1754.0,2972.0
198,4ea22ba74d5c26fbc7fcc52c,0,inf,2367.0,3853.0,6548.0
199,7b082d5081d49a2caf8ca7d0,0,10497.0,5788.0,8523.0,14655.0
200,349443a66c3325f1cdd7741e,0,inf,2132.0,3575.0,4850.0
201,9305d4e52a89898208067cc9,0,inf,5707.0,8230.0,13881.0
202,c2db9d99cf73c52668393f2e,0,inf,8062.0,14582.0,20495.0
203,30a02e246e04488dbe273bb8,0,inf,10391.0,15087.0,26021.0
204,66fcf6940a73a4006a50dc57,0,inf,641.0,1050.0,1547.0
205,957426c080f4bc56b1e72f08,0,inf,5617.0,11216.0,14587.0
206,e0317af13a9352f4356c4e75,0,inf,13195.0,25467.0,35120.0
207,eea6f0578ee056f3355c25ff,0,14238.0,3055.0,5947.0,7609.0
208,965b86b3f5cce3537471fb35,0,3050.0,766.0,1446.0,2375.0
209,e4d26a78d64cfedf1b9f8128,0,inf,1551.0,2947.0,4043.0
210,286d75f6c4fdd310cea261f8,0,inf,2748.0,3893.0,6717.0
211,b5ef78c243ad4889b06de6e2,0,377407.0,68009.0,127748.0,175710.0
212,066242187ca7b180fd6cc9bd,0,2841.0,982.0,1465.0,2044.0
213,64bf99293bb9ea5dc2b9f068,0,7889.0,5017.0,9983.0,13167.0
214,98fa6451d3a5fc6a86c63026,0,inf,6011.0,9930.0,15595.0
215,6958403c13913d7934fd92ee,0,11831.0,4075.0,6119.0,9438.0
216,e7e2ad4bce379579170789da,0,inf,5510.0,9878.0,18163.0
217,6da7e8561eb63d1e72a24a48,0,inf,9707.0,16401.0,25948.0
218,619196afbb32e13873ae48b1,0,inf,2477.0,4344.0,7033.0
219,4aa5c0f13a6dc805c337e386,0,inf,1685.0,2402.0,4131.0
220,43c6e62b3cf6d029e7812b56,0,inf,930.0,1332.0,2217.0
221,dcb827a7ad36422ce1f24e50,0,inf,2675.0,3830.0,6029.0
222,af2cec4b3e5eec8d52d3f970,0,19056.0,4197.0,7658.0,11970.0
223,062376d905bb4fa06691de09,0,inf,6677.0,10779.0,16851.0
224,a6dade89fa6eb63e7b0bc7a4,0,inf,4690.0,8760.0,11748.0
225,46aef32b498c199fc07c3207,0,inf,2247.0,4337.0,6244.0
226,3410bab6197bd6295e76425d,0,inf,6331.0,9431.0,16429.0
227,bc6defad1aeac7027da8ead7,0,inf,2183.0,2952.0,5451.0
228,8577bcb246004beadd8a971b,0,inf,5975.0,9791.0,15776.0
229,66fbcc9ca91a0ec2f1a53d7d,0,inf,6256.0,9301.0,16323.0
230,13c851c6d878501f0e9516ba,0,8053.0,2354.0,3402.0,4535.0
231,ffc3392e310b547d057412f8,0,inf,8717.0,15904.0,27224.0
232,a4d6471ac54488fcbeadda14,0,inf,5358.0,7613.0,12366.0
233,e94f8e50370c3d949ad1d9b9,0,8761.0,3907.0,5512.0,9418.0
234,dd11de4c163f0b2549c7c7e5,0,inf,1191.0,2047.0,3123.0
235,471b074bdd272503ef11e23c,0,3316.0,952.0,1538.0,2337.0
236,8cc503ef0fb25ef2d6dc86ef,0,inf,682.0,1197.0,2058.0
237,41a7f0ed2f7a9a6f4a409baf,0,inf,1158.0,1721.0,3075.0
238,fe471bb3c5f586bae900a50e,0,inf,11723.0,18294.0,31715.0
239,9603e284aaade86e27471805,0,3631.0,783.0,1230.0,1897.0
240,b5f41154b934671a949aea91,0,inf,6289.0,9893.0,16610.0
241,ce992d5321b6802235e9fbb8,0,inf,16025.0,28857.0,41824.0
242,f63c2ba397918969121e0eba,0,inf,57329.0,110117.0,147524.0
243,0752f5485510759110646e9f,0,inf,2307.0,3744.0,5040.0
244,42fd7656ae31f49bc6728d57,0,9911.0,2304.0,4199.0,5626.0
245,9706dc60f715ac41f20af170,0,inf,8500.0,14683.0,22468.0
246,f201ec6427526a566ac62d62,0,inf,19198.0,35034.0,47667.0
247,30e805247d77bcb8dbe2663d,0,inf,3200.0,6228.0,9079.0
248,5a0cb945e4a09427b2bd699c,0,2562.0,1186.0,2226.0,2856.0
249,c4a40541f0932bf39f16d16e,0,14103.0,4135.0,6339.0,10318.0
250,f1503528b0c3d2147cab4979,0,28255.0,7075.0,10606.0,18466.0
251,3c35b2a15a7fbd932a2cef30,0,inf,4627.0,7153.0,11867.0
252,c63124eb16bf58505cb7e32c,0,inf,1311.0,2108.0,3259.0
253,883739051b4a70104c8d34cf,0,inf,9987.0,16622.0,24672.0
254,5e1ed6b5285a7f7f416cea32,0,inf,2002.0,3731.0,5005.0
255,1732c85de05a7059b3e61b28,0,11983.0,4375.0,6255.0,9577.0
256,ee9a658f23e6124d1eb6d94b,0,inf,838.0,1498.0,2064.0
257,1bf5ea4d732dadbec7f5e237,0,inf,6635.0,12760.0,19477.0
258,2e11627abc47000fabcbcc13,0,27838.0,12618.0,18646.0,30599.0
259,3ded1efbe8f5979277a4d16d,0,inf,6158.0,11274.0,15339.0
260,cb0f5b31c24203cad6539d74,0,inf,1889.0,3298.0,4719.0
261,5bef992e831861c9496d1dd1,0,inf,1547.0,2890.0,4753.0
262,791e5b8ef06f641c6170e1bd,0,inf,1682.0,2395.0,4075.0
263,62db7fb96b23bad1b9464a6c,0,1699.0,1250.0,1932.0,3039.0
264,382db0c4022704035afc25d4,0,inf,128833.0,180862.0,319224.0
265,9054a763cbb7fe91a8c6e129,0,inf,1792.0,3101.0,4518.0
266,64b34de3c97932e983dcbcee,0,inf,5965.0,9378.0,14925.0
267,2e710b25555c8d1cdd89ce1c,0,inf,4700.0,6969.0,9774.0
268,5c58a587ff8e40d2d41b4486,0,inf,10453.0,17649.0,26408.0
269,3c0698c09f44e3bcb46c82cf,0,inf,1712.0,2472.0,4341.0
270,cc086d37b3f94846a3fc3d85,0,20592.0,4811.0,8525.0,11248.0
271,dcbc5f41aaf3538820cc56c6,0,inf,2120.0,3039.0,5271.0
272,ab2e386bb2acdad763bbcaec,0,inf,1571.0,3104.0,4113.0
273,414e3d65e0f7cc69bb607f99,0,inf,8048.0,14028.0,17977.0
274,c40f4eeee381e8ce4f0beb56,0,inf,1469.0,2420.0,4304.0
275,717145191223573e74390235,0,inf,7796.0,15358.0,26001.0
276,bfe1af2137fcfcefe368b813,0,inf,11032.0,15745.0,21254.0
277,3fcfb5c9617822c2de220b39,0,inf,28354.0,55199.0,94448.0
278,e9ca22af40c2c4b62cf9f47e,0,inf,11156.0,16064.0,22765.0
279,bf9bfd7bbdd3fd36f21065d5,0,42797.0,10163.0,19372.0,33935.0
280,1a81138c71e897a69a407105,0,inf,5109.0,7244.0,13163.0
281,bd8e21fa10f03024f9ab9704,0,inf,1924.0,3461.0,5083.0
282,c6bb539f0e224eb8392a109e,0,inf,1531.0,2939.0,3773.0
283,f812e1c7087fc22f11ce8903,0,inf,9111.0,15226.0,22913.0
284,00a4e6008f4b34a6435ff88f,0,inf,749.0,1557.0,1924.0
285,ac20157ddf79b5339d19d069,0,inf,1553.0,2826.0,3880.0
286,1c4838205306903096261735,0,inf,1338.0,2638.0,4447.0
287,0379320d77fe23203b1f32b0,0,inf,2128.0,3840.0,6086.0
288,f725afe5603dcb4a5ec7131d,0,inf,87282.0,164641.0,229452.0
289,10a31bb0129e234fde13a99d,0,inf,2126.0,4090.0,5644.0
290,f80f8bda6dbb9c2595aded79,0,inf,2181.0,3544.0,4925.0
291,4a08881042194233bb842cad,0,12669.0,5649.0,9146.0,11651.0
292,800de5d8139485ab23bd13ef,0,inf,2337.0,4267.0,6216.0
293,53d1fdf56773680b54f685b2,0,inf,1885.0,3546.0,4676.0
294,fd5151a185346691ae153bb3,0,196088.0,28749.0,57016.0,74042.0
295,ca526fa660c43ed3a132f0cf,0,inf,4105.0,5891.0,9249.0
296,f69a63951285c262359afcb7,0,inf,721.0,1463.0,1917.0
297,2814140ac8e28bfbbef3dcda,0,inf,5098.0,10025.0,12686.0
298,6506a3641ac0c799cf0966d1,0,inf,1873.0,3100.0,4743.0
299,558bbd5213db7b4026a46e6d,0,inf,147084.0,242700.0,375935.0
300,4836292004113c525eb29d37,0,637369.0,299488.0,468946.0,754426.0
301,3022f60569ac9a1ad09fc4b7,0,inf,646.0,1005.0,1422.0
302,4c214abc0bb27ca686e5407a,0,inf,2753.0,4553.0,6539.0
303,ff9c535bba61b9b4acca67b5,0,inf,1906.0,3105.0,4546.0
304,d2c116395f2e6febea932d44,0,inf,1602.0,3022.0,4135.0
305,5f4268fb3a3107921ad03db4,0,inf,10452.0,15748.0,27253.0
306,11740bf7c14ac023f3a63911,0,inf,5895.0,10339.0,17258.0
307,8dc3eecf815d8b1e83f339d8,0,26913.0,7460.0,12793.0,21035.0
308,fab657eb909716a8f8db37f5,0,inf,2089.0,3309.0,5452.0
309,e8769a2af353315dfb8155f1,0,inf,3399.0,5511.0,8661.0
310,093e4af097602e5d45389bd2,0,inf,1673.0,2559.0,4269.0
311,973e37afdf66c10f2f4d00f6,0,inf,7896.0,13549.0,19745.0
312,ee0d1ef24b0db7bdc8fc5d0b,0,inf,1724.0,3437.0,4986.0
313,12530eca15744eb9543fabab,0,inf,57218.0,87151.0,133613.0
314,5fe1113ee87e8c4b002efd45,0,inf,2089.0,3239.0,4195.0
315,d4c938151c60fdf4e7fb2747,0,inf,50538.0,96434.0,168351.0
316,f9cd828ea61a5810be31e13f,0,inf,16527.0,28485.0,39936.0
317,e760c81747c3bb33a8f5debe,0,inf,9069.0,14958.0,23355.0
318,ce77bd093e4a48ea98536be5,0,inf,2987.0,4507.0,7208.0
319,4296034be96c386c86f0c052,0,inf,3810.0,7274.0,9337.0
320,d119652eaddc67e079102da4,0,21971.0,9485.0,17307.0,32173.0
321,62bb84277f0110090ef51426,0,inf,6192.0,10329.0,14076.0
322,6501bca79375bf7dd5c26c5a,0,inf,2058.0,3741.0,5053.0
323,def48aee8f9bac88a1539722,0,inf,3184.0,4797.0,6743.0
324,2c34286ba44e0a8bb58844fa,0,inf,3000.0,4719.0,7878.0
325,e086beda96b9c4f73e8b2b81,0,inf,9804.0,13922.0,25808.0
326,74dcfc7d05d6fcc34edbd933,0,inf,28539.0,46002.0,77355.0
327,d2a99cbfcc22c1bd3560a3bc,0,inf,2301.0,3255.0,5227.0
328,240b4132f296e282e0356d79,0,inf,2879.0,4465.0,7831.0
329,88e89debd640f21bbc39277b,0,inf,1763.0,3342.0,4321.0
330,6157866667978fa67bc6e93e,0,191044.0,66271.0,99464.0,168451.0
331,cdfca63f80316cfe9bc5da36,0,inf,6370.0,10956.0,16175.0
332,e22f8ba174f2748b8a42856f,0,25142.0,6404.0,10098.0,13694.0
333,0718bd81f0bfc327a1250a99,0,inf,2132.0,3378.0,6157.0
334,9947558ce65504bf2b8ef2ab,0,inf,11308.0,20702.0,27396.0
335,14e0ea9fbddf43fbfad2f9bb,0,inf,54705.0,86126.0,130260.0
336,4f47f4b3d0223b3332e2c449,0,54383.0,15914.0,25775.0,41127.0
337,3d304a8d0d10e28566d2d731,0,inf,1537.0,2622.0,3530.0
338,b3e06061a36079c04af9c3cf,0,inf,2380.0,4021.0,5762.0
339,940c11d276881d612408cd43,0,9658.0,4507.0,7536.0,13396.0
340,c32d87b343cbdb272b712e35,0,inf,1666.0,2747.0,4737.0
341,8602ed7612b1857b95e65820,0,26560.0,5311.0,10327.0,15844.0
342,d9b99e5f2f771e4787969ba1,0,inf,4665.0,7223.0,11759.0
343,906c66956717f1e5afb2f11a,0,5030.0,1147.0,1952.0,3228.0
344,48942b15083fd09397989bb1,0,inf,2216.0,4418.0,5700.0
345,6758f628a656ac51f90378ac,0,inf,2151.0,4155.0,5508.0
346,eadb3a00046b0daf049e0a5a,0,16756.0,2449.0,3742.0,6481.0
347,060fade3f7f29fdba0706a54,0,2134.0,1099.0,2197.0,2824.0
348,122b65a39e411ca97d9d5731,0,inf,6609.0,13005.0,16455.0
349,0f2fbc74cfca1110436a61a4,0,inf,5768.0,9032.0,15258.0
350,5f7a853d129d4824cc8c8c67,0,4028.0,2221.0,3767.0,5630.0
351,25de2f7026b3b9f7c342150d,0,203573.0,41057.0,71634.0,96584.0
352,6c2cb14849829ceb6c02fa62,0,inf,54802.0,77897.0,135352.0
353,e9a1b804956bb5a7294c512a,0,inf,4918.0,8897.0,11868.0
354,080613a2533b132e793fc585,0,inf,2022.0,3336.0,5195.0
