   ,job_name                ,norm_job_submit_time,ddl     ,T4      ,P100    ,V100
136,6627c381f0bde01ccce56370,0                   ,inf     ,396.0   ,688.0   ,960.0
137,cfd454e4f17e61cbff8811d2,0                   ,671.0   ,476.0   ,734.0   ,1200.0
138,0256171beb390a11843dc92b,0                   ,inf     ,406.0   ,715.0   ,991.0
139,a3ddd911fb36785734a02dfa,0                   ,inf     ,215.0   ,321.0   ,539.0
140,9cd2b6260a68721cbcfce51d,0                   ,inf     ,486.0   ,852.0   ,1256.0
141,c4a770e3209fe3a39e930599,0                   ,805.0   ,496.0   ,753.0   ,1316.0
142,f2adeec8b8142478f20cf917,0                   ,288.0   ,235.0   ,429.0   ,583.0
143,4912e53053f54808cac6ed1c,0                   ,inf     ,24.0    ,36.0    ,62.0
144,14bc63ffe96256c70fc95f55,0                   ,inf     ,225.0   ,445.0   ,597.0
145,d5506a20f18b3f3224c650b8,0                   ,inf     ,286.0   ,514.0   ,703.0
146,b54011d29663ec14507c9081,0                   ,inf     ,286.0   ,464.0   ,714.0
147,c8f7874ab7a829e7eba47d1c,0                   ,inf     ,728.0   ,1340.0  ,1883.0
148,acca167736ca00400ac09ec1,0                   ,inf     ,930.0   ,1405.0  ,2378.0
149,3f118762b054d3a372a73fd6,0                   ,inf     ,687.0   ,1120.0  ,1704.0
150,c6cf9809625cdc255a4c192d,0                   ,inf     ,868.0   ,1540.0  ,2242.0
151,56d91d278ac48b010a2a93fe,0                   ,1002.0  ,557.0   ,824.0   ,1468.0
152,46fffd491428358ebf4dd662,0                   ,1719.0  ,707.0   ,1324.0  ,1816.0
153,d91a5405082a384de5823a33,0                   ,inf     ,567.0   ,809.0   ,1464.0
154,de5c71e03fe8ebb4db50469a,0                   ,inf     ,708.0   ,1286.0  ,1726.0
155,3fb867792027ae9c148ced86,0                   ,inf     ,728.0   ,1336.0  ,1796.0
156,c85423cca705865a00cfa431,0                   ,inf     ,779.0   ,1279.0  ,2052.0
157,e776468aee336fa4f9409ae2,0                   ,inf     ,939.0   ,1425.0  ,2457.0
158,cd0f98133c828930f47c55b5,0                   ,1454.0  ,898.0   ,1544.0  ,2168.0
159,a9824c602f2ffed39d18fcae,0                   ,inf     ,325.0   ,487.0   ,851.0
160,98ae4038a8026ae8c520b079,0                   ,inf     ,417.0   ,676.0   ,1088.0
161,0d33fd6a345921384aa8ac94,0                   ,inf     ,416.0   ,721.0   ,1055.0
162,faa298247df6543782f6785a,0                   ,inf     ,325.0   ,632.0   ,828.0
163,56b2377d3fefc2a9bbfb5011,0                   ,inf     ,385.0   ,559.0   ,976.0
164,b2c5081b26e6a0c06b54e340,0                   ,1045.0  ,375.0   ,628.0   ,923.0
165,de7c69701400ffbc026b7c1e,0                   ,inf     ,446.0   ,843.0   ,1140.0
166,2088ffcd7261cf76d11fe6b1,0                   ,inf     ,436.0   ,621.0   ,1065.0
167,19bd9d36177b88d6bb6df3dd,0                   ,753.0   ,386.0   ,545.0   ,984.0
168,8ef82c36768a78dbf20952f8,0                   ,inf     ,497.0   ,875.0   ,1205.0
169,6f37a70dd856a8e7274f3599,0                   ,inf     ,386.0   ,623.0   ,957.0
170,24c857a47459c7f496f8d116,0                   ,599.0   ,467.0   ,745.0   ,1128.0
171,b5836fa9f5f294411d613070,0                   ,inf     ,307.0   ,467.0   ,742.0
172,1f6da98d74eb85c6fe0fb9da,0                   ,inf     ,165.0   ,302.0   ,434.0
173,280e752ff7e175482aba6637,0                   ,inf     ,296.0   ,571.0   ,780.0
174,9399c2985822e7b3e283f53b,0                   ,inf     ,296.0   ,533.0   ,722.0
175,06d2bfbce8dbeec6a55a3f02,0                   ,inf     ,234.0   ,458.0   ,610.0
176,f4c7d7fcbc0a0e66c2c11986,0                   ,inf     ,325.0   ,459.0   ,804.0
177,23ce242341ba2aba10136b16,0                   ,794.0   ,315.0   ,475.0   ,833.0
178,fb2e415d165aa863b618f539,0                   ,inf     ,417.0   ,689.0   ,1032.0
179,deba45f4ec3bf60c679b1793,0                   ,inf     ,396.0   ,716.0   ,1050.0
180,5348b4448bdb80e901284d3c,0                   ,inf     ,620.0   ,1137.0  ,1508.0
181,cf22ca030ddbcdc15dae4761,0                   ,inf     ,55.0    ,84.0    ,137.0
182,b31d417129700287f8123665,0                   ,511.0   ,336.0   ,606.0   ,870.0
183,6317ee5aa8cd6c57ef6db9f9,0                   ,inf     ,1313.0  ,2355.0  ,3447.0
184,86465942e36b9dc59771289b,0                   ,inf     ,25.0    ,48.0    ,64.0
185,482acb8bfae8ee8876092fa2,0                   ,inf     ,205.0   ,290.0   ,522.0
186,23afb1e5b4883189d3147ca1,0                   ,inf     ,34.0    ,55.0    ,89.0
187,9a83a8ea35da57d66c66befb,0                   ,inf     ,25.0    ,49.0    ,63.0
188,2b260e4c4597652f2692df94,0                   ,257.0   ,175.0   ,257.0   ,425.0
189,860fb87733b889b23ad70f33,0                   ,501.0   ,185.0   ,337.0   ,490.0
190,6fc735beca333e79bbcda3b8,0                   ,inf     ,24.0    ,33.0    ,62.0
191,0b54d1465f31bb99de35ad97,0                   ,inf     ,848.0   ,1669.0  ,2045.0
192,496d4c4e782f47e4c16ccbe5,0                   ,inf     ,3252.0  ,6252.0  ,8416.0
193,f4c03dc3109a6c3a84d0c726,0                   ,inf     ,2095.0  ,4067.0  ,5509.0
194,53133d64c41651d28c3026fa,0                   ,inf     ,437.0   ,817.0   ,1068.0
195,4924c1e791140ab232049f3f,0                   ,inf     ,1130.0  ,1631.0  ,2878.0
196,56a07f5991f690a0ec51d5b8,0                   ,6094.0  ,2606.0  ,4341.0  ,6441.0
197,5719c9eab35193317bb21a1b,0                   ,inf     ,195.0   ,330.0   ,468.0
198,a49bee006d7fd4d3e35246f9,0                   ,24099.0 ,10554.0 ,21056.0 ,25357.0
199,54a5b07ea474245097746c8b,0                   ,inf     ,1162.0  ,1947.0  ,2934.0
200,53930e94859a156eaf5a2fc5,0                   ,15108.0 ,5128.0  ,9038.0  ,12939.0
201,696b85912e2bedb17abffa9a,0                   ,inf     ,2807.0  ,4833.0  ,7044.0
202,0e3ca2900e61549b82174b24,0                   ,5490.0  ,2547.0  ,4577.0  ,6680.0
203,0ff1d242d163148148664737,0                   ,inf     ,2034.0  ,3362.0  ,4909.0
204,7b80b429204b355a9a2f0da4,0                   ,inf     ,4253.0  ,7171.0  ,10486.0
205,85d7682897f841a0504e7754,0                   ,inf     ,4826.0  ,9219.0  ,11625.0
206,b9c1eb8c4e5afc75aa9fbf66,0                   ,8463.0  ,6050.0  ,11809.0 ,15444.0
207,8e57a4129b9bc04e1760aaf5,0                   ,2586.0  ,1282.0  ,2200.0  ,3233.0
208,5b72e429dd00f56ba159da5d,0                   ,inf     ,6052.0  ,10950.0 ,15978.0
209,f5824cdadf93d6932bb3f539,0                   ,97.0    ,34.0    ,53.0    ,88.0
210,313910989014c52683d9b684,0                   ,inf     ,316.0   ,510.0   ,773.0
211,2268741325738afe2ced10e0,0                   ,inf     ,17934.0 ,25243.0 ,44248.0
212,97cfd779c7bf36f2f355a253,0                   ,inf     ,24.0    ,34.0    ,61.0
213,ca25df6a8284bf86f14e7421,0                   ,63.0    ,44.0    ,82.0    ,114.0
214,0407e3dff5d07454b7b3d003,0                   ,inf     ,25.0    ,44.0    ,60.0
215,02b413420f74d1f1488052d9,0                   ,inf     ,2938.0  ,4289.0  ,7770.0
216,885a15e29d632f7605f57727,0                   ,inf     ,4797.0  ,8284.0  ,12426.0
217,42ae5b08c3310463a29f0b4a,0                   ,inf     ,163.0   ,298.0   ,404.0
218,7e23287b520dd4c294627404,0                   ,inf     ,437.0   ,752.0   ,1116.0
219,c3903655ec1ea13fbb8df6dd,0                   ,7910.0  ,5962.0  ,11376.0 ,15600.0
220,688a240da92466191f31244c,0                   ,inf     ,131.0   ,247.0   ,325.0
221,a1a3a28c9abf5d44551d2d7c,0                   ,inf     ,57.0    ,96.0    ,148.0
222,abd3b25c5bae5e82b2cc67a4,0                   ,115.0   ,75.0    ,107.0   ,195.0
223,62dd8a5fb1d07e3d8bef1c8b,0                   ,inf     ,28.0    ,54.0    ,69.0
224,6450afa55df5fc5db34927b7,0                   ,7865.0  ,3005.0  ,5184.0  ,7535.0
225,7d8fe407577ac536b8897086,0                   ,inf     ,175.0   ,339.0   ,452.0
226,6c861a47c88cb2250c6adc09,0                   ,inf     ,175.0   ,265.0   ,459.0
227,65434c056b149355e768ca7b,0                   ,inf     ,326.0   ,477.0   ,824.0
228,bcd6304f0d5adc46b70d0f5e,0                   ,inf     ,35.0    ,53.0    ,85.0
229,af074717ade1dd95c896a659,0                   ,164.0   ,126.0   ,235.0   ,305.0
230,268e36249ed7cb5da55fa2d8,0                   ,inf     ,25.0    ,43.0    ,61.0
231,cef858c78577b940a8a7c3e1,0                   ,inf     ,462.0   ,899.0   ,1222.0
232,9a5d14eae336d824df386548,0                   ,inf     ,436.0   ,796.0   ,1075.0
233,70c02f53cde1a0024eff2b90,0                   ,inf     ,513.0   ,995.0   ,1258.0
234,eea7fc5cf9ebabf89897c9af,0                   ,inf     ,347.0   ,598.0   ,834.0
235,0f8855fad9f540523c1a16f2,0                   ,1738.0  ,638.0   ,967.0   ,1663.0
236,3d694ce946b69453cb5571a9,0                   ,830.0   ,445.0   ,624.0   ,1175.0
237,29c5b3d9191f5d65fc057d83,0                   ,681.0   ,453.0   ,848.0   ,1124.0
238,2a8682f925d82fd6b00d3782,0                   ,135.0   ,66.0    ,116.0   ,174.0
239,3e3dd4d7fbdea2a96732e3d7,0                   ,inf     ,474.0   ,703.0   ,1258.0
240,b0c30a3afd0c5df14722534d,0                   ,inf     ,15.0    ,22.0    ,37.0
241,88fc54e9ba515523297220c4,0                   ,inf     ,1365.0  ,2203.0  ,3520.0
242,cc53c7beb50f56160f7eb3e5,0                   ,3090.0  ,1485.0  ,2640.0  ,3770.0
243,c16072898e750b6dd766dd31,0                   ,inf     ,667.0   ,1073.0  ,1605.0
244,41f5342473e017f9eafb98a1,0                   ,inf     ,644.0   ,1106.0  ,1711.0
245,db36143b77d4fc4c6d3b15e7,0                   ,inf     ,543.0   ,1005.0  ,1404.0
246,845b44a6cf4bc49a7674bb14,0                   ,inf     ,443.0   ,828.0   ,1127.0
247,9ebc0b3c2a9e1fd221d2702d,0                   ,inf     ,316.0   ,555.0   ,769.0
248,0495052eeda18b8be5012c5a,0                   ,inf     ,467.0   ,755.0   ,1215.0
249,f4cab5a4055e9c1a3923ad06,0                   ,19.0    ,14.0    ,24.0    ,35.0
250,5a77166a220e8d4a83377d97,0                   ,inf     ,64.0    ,117.0   ,158.0
251,807ee18b3013097f71b146af,0                   ,inf     ,24.0    ,35.0    ,58.0
252,a0e25314eb1e9618e32d22cf,0                   ,inf     ,429.0   ,790.0   ,1062.0
253,8c2c677ab5464d4c75f5d24a,0                   ,inf     ,515.0   ,946.0   ,1312.0
254,cf776cc965319b4a46407529,0                   ,inf     ,5109.0  ,8223.0  ,12473.0
255,a0f22e7a310823555fb2c68d,0                   ,inf     ,457.0   ,905.0   ,1191.0
256,2af36e8ab6a1759363f04190,0                   ,inf     ,655.0   ,1271.0  ,1686.0
257,3f6860231453543b67f04742,0                   ,inf     ,480.0   ,867.0   ,1205.0
258,e90babae284603dde07dfacc,0                   ,inf     ,29.0    ,53.0    ,75.0
259,b808579d974c4e20539eebb6,0                   ,inf     ,598.0   ,1166.0  ,1554.0
260,e08a45325462642c4aa320f9,0                   ,inf     ,46.0    ,68.0    ,122.0
261,eadb3a00046b0daf049e0a5a,0                   ,inf     ,2557.0  ,4710.0  ,6481.0
262,0000797b79842dd4521e97b3,0                   ,inf     ,69.0    ,120.0   ,175.0
263,5bce57869c464a283a0a33a9,0                   ,inf     ,357.0   ,552.0   ,926.0
264,e2c418793d8a6aabdc33cc47,0                   ,inf     ,616.0   ,970.0   ,1628.0
265,e0d8916a1856c332ff30c69f,0                   ,inf     ,6380.0  ,10705.0 ,15563.0
266,0fa739c9dea75e5bf2964fc6,0                   ,inf     ,121.0   ,229.0   ,306.0
267,01b6a3b643e2d4d2ab541c54,0                   ,inf     ,25.0    ,35.0    ,60.0
268,5c97d583d95ab15afe101680,0                   ,inf     ,9662.0  ,16009.0 ,23968.0
269,f64a43a6499d817941c674b8,0                   ,inf     ,88.0    ,141.0   ,217.0
270,ca614fd9be85eee6ea9c2a1e,0                   ,inf     ,1622.0  ,2867.0  ,3935.0
271,0271111ef53409eabd5f8818,0                   ,inf     ,658.0   ,1025.0  ,1503.0
272,cc8023ef688e1d15cc5dcfa0,0                   ,inf     ,195.0   ,307.0   ,477.0
273,1832f8e84e0fb058d715d39a,0                   ,inf     ,576.0   ,990.0   ,1432.0
274,f64b602dd3498d8384392487,0                   ,inf     ,1238.0  ,2261.0  ,3715.0
275,637f8be7dcf5eb8dce65770d,0                   ,inf     ,563.0   ,1046.0  ,1561.0
276,992b48eecc76881a2f11505f,0                   ,inf     ,1346.0  ,2264.0  ,3094.0
277,5b01954d0ce08a1e25f747f0,0                   ,7441.0  ,1405.0  ,2556.0  ,4493.0
278,5903caec51d1190cdaa43475,0                   ,inf     ,325.0   ,551.0   ,845.0
279,174f7ed72ecc16b50daed939,0                   ,inf     ,1491.0  ,2496.0  ,3383.0
280,e264e61ff753c9c0d5500385,0                   ,inf     ,2183.0  ,3341.0  ,5591.0
281,ea558defbcfed2719ec06ccd,0                   ,inf     ,195.0   ,298.0   ,482.0
282,f20764459587d0a2a0590e05,0                   ,inf     ,1827.0  ,2659.0  ,4831.0
283,340ed9772d953868c8abefd9,0                   ,inf     ,1819.0  ,2780.0  ,4346.0
284,212ff399c460eafda3ee953e,0                   ,inf     ,25.0    ,44.0    ,65.0
285,4c314821cd9d9a287d20413c,0                   ,inf     ,1646.0  ,3045.0  ,5584.0
286,3a26cb0eac5b763fd75167fd,0                   ,inf     ,1748.0  ,3186.0  ,5631.0
287,4ac68d06a57fe34526fd4027,0                   ,inf     ,1769.0  ,3216.0  ,4721.0
288,36ab94ed5f3ee4bd036251af,0                   ,117.0   ,44.0    ,73.0    ,114.0
289,7810f74306749d4747bd18d2,0                   ,inf     ,44.0    ,78.0    ,116.0
290,352922625207e9a2da10b460,0                   ,inf     ,24.0    ,46.0    ,60.0
291,8bf6f113489621d4b087ef8c,0                   ,inf     ,1150.0  ,1847.0  ,3020.0
292,2d1a22a4d1c89e25dce7cc0f,0                   ,inf     ,256.0   ,506.0   ,637.0
293,0f655ddba24c646d128a256a,0                   ,970.0   ,326.0   ,621.0   ,826.0
294,f3ad60865ea98dd47d235aed,0                   ,inf     ,15.0    ,24.0    ,36.0
295,dbbc7b184fb67cf1ff4254b5,0                   ,inf     ,1190.0  ,1901.0  ,3089.0
296,21a2ca3114f6e3f412f9a9d4,0                   ,49.0    ,25.0    ,43.0    ,61.0
297,f17a9cf45e0a9ce337eb7844,0                   ,inf     ,66.0    ,112.0   ,165.0
