,job_name,norm_job_submit_time,ddl,T4,P100,V100
92,46ab260ec3d12ebaf89aced1,172123.0,172192.0,54.0,30.0,18.0
93,a81aadcbf8311ebaadac181d,172155.0,175518.0,2174.0,2105.0,1211.0
94,6d648b7c0952c1a566ad9ada,172218.0,inf,85.0,65.0,49.0
95,88e89debd640f21bbc39277b,172238.0,inf,1763.0,1040.0,870.0
96,610ad03c5967514a92940b1c,172240.0,inf,1312.0,770.0,613.0
97,a4fa9ca1306c5ad3e8774645,172242.0,inf,1401.0,898.0,667.0
98,8d4e642e614d7ffe4daa965d,172242.0,inf,1190.0,896.0,629.0
99,80ba3784bfa184bb51257591,172243.0,inf,1433.0,1166.0,564.0
100,0ced1c4e7fb77dffbe2e4588,172244.0,173071.0,558.0,357.0,304.0
101,b7e557ccb0ba080db47e0978,172245.0,inf,1552.0,1259.0,940.0
102,47f3ef90ce7f7d6423132f5e,172248.0,173540.0,1009.0,839.0,451.0
103,64ac96d3ed8a3f012387b073,172248.0,inf,1612.0,1196.0,495.0
104,a6effa9fe9729c5cccc7c138,172248.0,174208.0,1161.0,925.0,611.0
105,d4829b8de148d2fe68c3d055,172249.0,inf,3290.0,2510.0,1251.0
106,a65439400567067ddb651c15,172250.0,inf,1522.0,1101.0,656.0
107,128724c03f7c055bdb8619e5,172250.0,inf,1612.0,1091.0,666.0
108,d03a9decb3a2c5f9f8ed04da,172251.0,inf,1613.0,1064.0,877.0
109,6803e5d926284d32a2d4fcea,172251.0,174985.0,1552.0,1171.0,931.0
110,e82ce59bd5f55c16e5b36ce5,172251.0,175380.0,1733.0,1280.0,587.0
111,e9fd0da0ae71ff6622ff4ac0,172252.0,inf,326.0,202.0,156.0
112,2c3e7f313340e4bd732ddd5c,172253.0,inf,3059.0,2444.0,1139.0
113,9d7d5d39f2ec817ef18415bc,172256.0,inf,1551.0,1082.0,667.0
114,d6c1d51e459898f0956df82f,172256.0,inf,3470.0,3061.0,953.0
115,a0014fc75932944be8ac7b94,172304.0,inf,65.0,34.0,33.0
116,d6e56f44ef70cb13c5e0c9bc,172393.0,inf,64.0,44.0,24.0
117,4602838a9b55aec3c4d6b052,172434.0,inf,147.0,93.0,45.0
118,60c244e04ed375768a5a52cb,172435.0,inf,241.0,185.0,95.0
119,d2ca42b19e15fdf72f0f32af,172467.0,inf,1002.0,873.0,560.0
120,144080c574fb95b02df75686,172498.0,inf,185.0,133.0,63.0
121,26deec69ee9346070ffba3c4,172605.0,inf,54.0,31.0,18.0
122,2f9aefa0de0aaf0a0581db58,172665.0,419061.0,169991.0,140425.0,74960.0
123,1765d39388860c6921efd214,172672.0,inf,136.0,92.0,64.0
124,ffcdb80e999aa6ce0eb758b5,172700.0,inf,335.0,203.0,159.0
125,a4cbb0ebfeca3f8425c89d02,172700.0,inf,366.0,227.0,166.0
126,fab2353b9ec75913dc84a258,172702.0,172917.0,155.0,95.0,91.0
127,8ca604bf9f0b0bf80e0d181e,172702.0,inf,416.0,374.0,208.0
128,01933f5508b14d5c5c352e63,172703.0,inf,336.0,234.0,150.0
129,df8bd969c3887353ed09aef0,172705.0,inf,406.0,284.0,205.0
130,fbb2bac9040cafc0b9de63bb,172705.0,inf,355.0,264.0,125.0
131,12da28aff79bb3cd29e0cef6,172707.0,inf,426.0,243.0,195.0
132,5528db6579787aa7a2bf171b,172708.0,173293.0,426.0,328.0,212.0
133,20ebfb90a0b2fc44203d0059,172711.0,inf,396.0,235.0,209.0
134,16af5dea036a7150c5346bb9,172711.0,inf,407.0,273.0,251.0
135,b349eaa4be5a574edd5f6121,172713.0,inf,476.0,337.0,197.0
136,6627c381f0bde01ccce56370,172716.0,173458.0,396.0,268.0,224.0
137,cfd454e4f17e61cbff8811d2,172717.0,inf,476.0,318.0,164.0
138,0256171beb390a11843dc92b,172717.0,inf,406.0,307.0,237.0
139,a3ddd911fb36785734a02dfa,172718.0,inf,215.0,150.0,102.0
140,9cd2b6260a68721cbcfce51d,172721.0,inf,486.0,439.0,252.0
141,c4a770e3209fe3a39e930599,172721.0,inf,496.0,419.0,228.0
142,f2adeec8b8142478f20cf917,172723.0,inf,235.0,171.0,93.0
143,4912e53053f54808cac6ed1c,172724.0,172768.0,24.0,16.0,11.0
144,14bc63ffe96256c70fc95f55,172725.0,inf,225.0,195.0,70.0
145,d5506a20f18b3f3224c650b8,172726.0,inf,286.0,180.0,142.0
146,b54011d29663ec14507c9081,172728.0,inf,286.0,211.0,124.0
147,c8f7874ab7a829e7eba47d1c,172731.0,inf,728.0,561.0,298.0
148,acca167736ca00400ac09ec1,172731.0,inf,930.0,661.0,349.0
149,3f118762b054d3a372a73fd6,172732.0,174076.0,687.0,466.0,263.0
150,c6cf9809625cdc255a4c192d,172735.0,inf,868.0,552.0,368.0
151,56d91d278ac48b010a2a93fe,172738.0,173820.0,557.0,393.0,278.0
152,46fffd491428358ebf4dd662,172739.0,inf,707.0,583.0,280.0
153,d91a5405082a384de5823a33,172740.0,inf,567.0,372.0,266.0
154,de5c71e03fe8ebb4db50469a,172741.0,inf,708.0,433.0,194.0
155,3fb867792027ae9c148ced86,172744.0,inf,728.0,637.0,436.0
156,c85423cca705865a00cfa431,172744.0,inf,779.0,557.0,465.0
157,e776468aee336fa4f9409ae2,172749.0,inf,939.0,608.0,541.0
158,cd0f98133c828930f47c55b5,172749.0,inf,898.0,599.0,296.0
159,a9824c602f2ffed39d18fcae,172752.0,inf,325.0,235.0,103.0
160,98ae4038a8026ae8c520b079,172753.0,inf,417.0,293.0,131.0
161,0d33fd6a345921384aa8ac94,172753.0,inf,416.0,268.0,199.0
162,faa298247df6543782f6785a,172753.0,inf,325.0,290.0,101.0
163,56b2377d3fefc2a9bbfb5011,172757.0,173323.0,385.0,241.0,163.0
164,b2c5081b26e6a0c06b54e340,172757.0,inf,375.0,249.0,147.0
165,de7c69701400ffbc026b7c1e,172761.0,inf,446.0,277.0,167.0
166,2088ffcd7261cf76d11fe6b1,172762.0,inf,436.0,257.0,190.0
167,19bd9d36177b88d6bb6df3dd,172763.0,inf,386.0,236.0,207.0
168,8ef82c36768a78dbf20952f8,172763.0,inf,497.0,274.0,175.0
169,6f37a70dd856a8e7274f3599,172763.0,inf,386.0,302.0,143.0
170,24c857a47459c7f496f8d116,172768.0,inf,467.0,403.0,224.0
171,b5836fa9f5f294411d613070,172772.0,inf,307.0,215.0,148.0
172,1f6da98d74eb85c6fe0fb9da,172773.0,inf,165.0,92.0,87.0
173,280e752ff7e175482aba6637,172774.0,173347.0,296.0,182.0,137.0
174,9399c2985822e7b3e283f53b,172774.0,inf,296.0,224.0,102.0
175,06d2bfbce8dbeec6a55a3f02,172775.0,inf,234.0,157.0,89.0
176,f4c7d7fcbc0a0e66c2c11986,172778.0,inf,325.0,240.0,178.0
177,23ce242341ba2aba10136b16,172779.0,inf,315.0,166.0,108.0
178,fb2e415d165aa863b618f539,172779.0,inf,417.0,260.0,216.0
179,deba45f4ec3bf60c679b1793,172780.0,inf,396.0,226.0,171.0
180,5348b4448bdb80e901284d3c,172795.0,inf,620.0,400.0,316.0
181,cf22ca030ddbcdc15dae4761,172800.0,inf,55.0,29.0,24.0
182,b31d417129700287f8123665,172839.0,inf,336.0,291.0,90.0
183,6317ee5aa8cd6c57ef6db9f9,172870.0,inf,1313.0,1108.0,444.0
184,86465942e36b9dc59771289b,172896.0,172932.0,25.0,16.0,11.0
185,482acb8bfae8ee8876092fa2,172904.0,173218.0,205.0,171.0,120.0
186,23afb1e5b4883189d3147ca1,172975.0,inf,34.0,22.0,19.0
187,9a83a8ea35da57d66c66befb,172977.0,inf,25.0,15.0,10.0
188,2b260e4c4597652f2692df94,172993.0,inf,175.0,152.0,89.0
189,860fb87733b889b23ad70f33,173089.0,173445.0,185.0,117.0,92.0
190,6fc735beca333e79bbcda3b8,173207.0,inf,24.0,14.0,8.0
191,0b54d1465f31bb99de35ad97,173209.0,inf,848.0,603.0,441.0
192,496d4c4e782f47e4c16ccbe5,173274.0,inf,3252.0,2021.0,1090.0
193,f4c03dc3109a6c3a84d0c726,173317.0,inf,2095.0,1397.0,883.0
194,53133d64c41651d28c3026fa,173460.0,inf,437.0,276.0,258.0
195,4924c1e791140ab232049f3f,173487.0,inf,1130.0,587.0,452.0
196,56a07f5991f690a0ec51d5b8,173621.0,177304.0,2606.0,1900.0,1115.0
197,5719c9eab35193317bb21a1b,173683.0,inf,195.0,117.0,71.0
198,a49bee006d7fd4d3e35246f9,173695.0,inf,10554.0,9514.0,3357.0
199,54a5b07ea474245097746c8b,173727.0,inf,1162.0,628.0,567.0
200,53930e94859a156eaf5a2fc5,173823.0,182238.0,5128.0,4864.0,1818.0
201,696b85912e2bedb17abffa9a,173849.0,178792.0,2807.0,2000.0,1727.0
202,0e3ca2900e61549b82174b24,173855.0,inf,2547.0,1971.0,1302.0
203,0ff1d242d163148148664737,173867.0,inf,2034.0,1468.0,830.0
204,7b80b429204b355a9a2f0da4,173914.0,inf,4253.0,2532.0,1905.0
205,85d7682897f841a0504e7754,173915.0,180631.0,4826.0,3749.0,2012.0
206,b9c1eb8c4e5afc75aa9fbf66,173922.0,185606.0,6050.0,4268.0,2416.0
207,8e57a4129b9bc04e1760aaf5,174030.0,inf,1282.0,854.0,705.0
208,5b72e429dd00f56ba159da5d,174048.0,inf,6052.0,5273.0,2174.0
209,f5824cdadf93d6932bb3f539,174092.0,174154.0,34.0,22.0,16.0
210,313910989014c52683d9b684,174513.0,175126.0,316.0,221.0,131.0
211,2268741325738afe2ced10e0,174581.0,inf,17934.0,12557.0,8928.0
212,97cfd779c7bf36f2f355a253,174624.0,inf,24.0,17.0,10.0
213,ca25df6a8284bf86f14e7421,174672.0,inf,44.0,31.0,15.0
214,0407e3dff5d07454b7b3d003,174858.0,inf,25.0,17.0,12.0
215,02b413420f74d1f1488052d9,175360.0,inf,2938.0,1921.0,1143.0
216,885a15e29d632f7605f57727,175590.0,inf,4797.0,3539.0,2303.0
217,42ae5b08c3310463a29f0b4a,175776.0,inf,163.0,142.0,65.0
218,7e23287b520dd4c294627404,175778.0,176640.0,437.0,335.0,220.0
219,c3903655ec1ea13fbb8df6dd,175780.0,inf,5962.0,4391.0,3235.0
220,688a240da92466191f31244c,175858.0,inf,131.0,119.0,52.0
221,a1a3a28c9abf5d44551d2d7c,175858.0,inf,57.0,54.0,18.0
222,abd3b25c5bae5e82b2cc67a4,175868.0,inf,75.0,55.0,36.0
223,62dd8a5fb1d07e3d8bef1c8b,175878.0,175923.0,28.0,22.0,7.0
224,6450afa55df5fc5db34927b7,175900.0,inf,3005.0,2116.0,1178.0
225,7d8fe407577ac536b8897086,176179.0,176481.0,175.0,114.0,53.0
226,6c861a47c88cb2250c6adc09,176181.0,inf,175.0,111.0,52.0
227,65434c056b149355e768ca7b,176455.0,inf,326.0,308.0,204.0
228,bcd6304f0d5adc46b70d0f5e,176568.0,inf,35.0,19.0,16.0
229,af074717ade1dd95c896a659,176795.0,inf,126.0,94.0,75.0
230,268e36249ed7cb5da55fa2d8,176810.0,inf,25.0,14.0,11.0
231,cef858c78577b940a8a7c3e1,176867.0,inf,462.0,325.0,230.0
232,9a5d14eae336d824df386548,176968.0,inf,436.0,258.0,214.0
233,70c02f53cde1a0024eff2b90,177033.0,177926.0,513.0,405.0,230.0
234,eea7fc5cf9ebabf89897c9af,177127.0,inf,347.0,250.0,201.0
235,0f8855fad9f540523c1a16f2,177255.0,inf,638.0,585.0,294.0
236,3d694ce946b69453cb5571a9,177355.0,inf,445.0,384.0,119.0
237,29c5b3d9191f5d65fc057d83,177427.0,inf,453.0,345.0,196.0
238,2a8682f925d82fd6b00d3782,177507.0,inf,66.0,57.0,31.0
239,3e3dd4d7fbdea2a96732e3d7,177566.0,inf,474.0,302.0,149.0
240,b0c30a3afd0c5df14722534d,177605.0,177626.0,15.0,8.0,4.0
241,88fc54e9ba515523297220c4,177755.0,inf,1365.0,1203.0,529.0
242,cc53c7beb50f56160f7eb3e5,177789.0,180133.0,1485.0,1109.0,748.0
243,c16072898e750b6dd766dd31,177809.0,inf,667.0,429.0,293.0
244,41f5342473e017f9eafb98a1,177927.0,inf,644.0,385.0,241.0
245,db36143b77d4fc4c6d3b15e7,177992.0,inf,543.0,486.0,236.0
246,845b44a6cf4bc49a7674bb14,178066.0,inf,443.0,276.0,136.0
247,9ebc0b3c2a9e1fd221d2702d,178185.0,inf,316.0,256.0,191.0
248,0495052eeda18b8be5012c5a,178222.0,inf,467.0,344.0,123.0
249,f4cab5a4055e9c1a3923ad06,178289.0,inf,14.0,10.0,5.0
250,5a77166a220e8d4a83377d97,178362.0,inf,64.0,47.0,28.0
251,807ee18b3013097f71b146af,178531.0,inf,24.0,14.0,8.0
252,a0e25314eb1e9618e32d22cf,178532.0,inf,429.0,365.0,215.0
253,8c2c677ab5464d4c75f5d24a,178566.0,179382.0,515.0,500.0,209.0
254,cf776cc965319b4a46407529,178655.0,inf,5109.0,3486.0,2124.0
255,a0f22e7a310823555fb2c68d,178712.0,inf,457.0,426.0,277.0
256,2af36e8ab6a1759363f04190,178753.0,inf,655.0,558.0,265.0
257,3f6860231453543b67f04742,178834.0,inf,480.0,305.0,136.0
258,e90babae284603dde07dfacc,179142.0,inf,29.0,21.0,17.0
259,b808579d974c4e20539eebb6,179444.0,inf,598.0,329.0,237.0
260,e08a45325462642c4aa320f9,179543.0,inf,46.0,30.0,12.0
261,eadb3a00046b0daf049e0a5a,179556.0,inf,11959.0,14072.0,6481.0
262,0000797b79842dd4521e97b3,179559.0,inf,69.0,39.0,24.0
263,5bce57869c464a283a0a33a9,180021.0,180675.0,357.0,281.0,139.0
264,e2c418793d8a6aabdc33cc47,180197.0,inf,616.0,358.0,246.0
265,e0d8916a1856c332ff30c69f,180208.0,inf,6380.0,5829.0,1756.0
266,0fa739c9dea75e5bf2964fc6,180264.0,inf,121.0,102.0,52.0
267,01b6a3b643e2d4d2ab541c54,180410.0,inf,25.0,13.0,7.0
268,5c97d583d95ab15afe101680,180441.0,inf,9662.0,5706.0,4655.0
269,f64a43a6499d817941c674b8,180492.0,inf,88.0,51.0,38.0
270,ca614fd9be85eee6ea9c2a1e,180766.0,inf,1622.0,1425.0,610.0
271,0271111ef53409eabd5f8818,181588.0,183208.0,1649.0,1025.0,679.0
272,cc8023ef688e1d15cc5dcfa0,181631.0,181941.0,195.0,101.0,98.0
273,1832f8e84e0fb058d715d39a,181646.0,inf,1850.0,990.0,471.0
274,f64b602dd3498d8384392487,181669.0,inf,2364.0,2261.0,1810.0
275,637f8be7dcf5eb8dce65770d,181687.0,inf,1194.0,1046.0,471.0
276,992b48eecc76881a2f11505f,181706.0,inf,2902.0,2264.0,1248.0
277,5b01954d0ce08a1e25f747f0,181727.0,184909.0,4294.0,2556.0,1992.0
278,5903caec51d1190cdaa43475,181744.0,inf,325.0,259.0,111.0
279,174f7ed72ecc16b50daed939,181747.0,inf,4460.0,2496.0,2001.0
280,e264e61ff753c9c0d5500385,181767.0,inf,4329.0,3341.0,1384.0
281,ea558defbcfed2719ec06ccd,181776.0,inf,195.0,117.0,60.0
282,f20764459587d0a2a0590e05,181796.0,inf,4342.0,2659.0,1287.0
283,340ed9772d953868c8abefd9,181816.0,inf,2852.0,2780.0,1008.0
284,212ff399c460eafda3ee953e,181855.0,181901.0,25.0,16.0,7.0
285,4c314821cd9d9a287d20413c,181873.0,inf,3691.0,3045.0,2641.0
286,3a26cb0eac5b763fd75167fd,181892.0,inf,3674.0,3186.0,2348.0
287,4ac68d06a57fe34526fd4027,181912.0,inf,4249.0,3216.0,1502.0
288,36ab94ed5f3ee4bd036251af,181938.0,inf,44.0,35.0,20.0
289,7810f74306749d4747bd18d2,181943.0,inf,44.0,33.0,18.0
290,352922625207e9a2da10b460,182097.0,inf,24.0,13.0,11.0
291,8bf6f113489621d4b087ef8c,183290.0,inf,1150.0,964.0,516.0
292,2d1a22a4d1c89e25dce7cc0f,183796.0,inf,256.0,198.0,93.0
293,0f655ddba24c646d128a256a,184257.0,inf,326.0,268.0,151.0
294,f3ad60865ea98dd47d235aed,184279.0,inf,15.0,11.0,4.0
295,dbbc7b184fb67cf1ff4254b5,184504.0,inf,1190.0,901.0,438.0
296,21a2ca3114f6e3f412f9a9d4,184609.0,inf,25.0,16.0,11.0
297,f17a9cf45e0a9ce337eb7844,184641.0,inf,66.0,55.0,29.0
298,b782a98be1c61415689c2f99,185102.0,inf,195.0,142.0,97.0
299,22031423a8d74991db3fdc6d,185209.0,inf,351.0,268.0,157.0
300,cd6f4d1c84b138d1c36f765f,185216.0,inf,422.0,322.0,191.0
301,4895eb31c3b957c9806d7b46,185216.0,inf,383.0,324.0,278.0
302,ea3bd3de4cb78d2bd1a06619,185251.0,inf,1926.0,1188.0,937.0
303,5487ca4ba4dbb22cda463042,185313.0,inf,1593.0,1157.0,943.0
304,493650beeaaa64eb0504c911,185338.0,inf,2164.0,1476.0,1320.0
305,2d2ebbab4917bc559d6d3d5e,185349.0,inf,326.0,222.0,142.0
306,d24c24b39f3891d05bc26039,185361.0,inf,546.0,387.0,173.0
307,4f0246b30625281fa3d0b537,185372.0,inf,2417.0,2081.0,830.0
308,7f55e99cf19704b3c81407cf,185382.0,inf,2424.0,1547.0,717.0
309,e459c54e635d6dba0735687d,185416.0,inf,24.0,16.0,9.0
310,30f47a766829b46545c0b54c,185435.0,inf,1597.0,1344.0,921.0
311,072de179751c91d54908bf54,185444.0,inf,3636.0,2327.0,2234.0
312,9132f4856accec9d264485da,185466.0,inf,2783.0,2207.0,1476.0
313,0949763670637c982a4e72d3,185477.0,190619.0,5685.0,3283.0,1946.0
314,b18bc678773236631259c800,185494.0,inf,2107.0,1619.0,733.0
315,cdf0fdfc17455b7d4635e7fa,185501.0,189941.0,3845.0,2364.0,1884.0
316,f61aaa68f7614f5aa338f8b8,185520.0,inf,2154.0,1822.0,890.0
317,349443a66c3325f1cdd7741e,185527.0,inf,5420.0,3575.0,2638.0
318,77a98b4f593a182b2d0e70b1,185549.0,inf,4477.0,3564.0,2275.0
319,662fd2a96ccaebd81a4b74d1,185573.0,inf,4777.0,3802.0,1529.0
320,d68a61452843d3a3110fa6bb,185586.0,inf,2539.0,2100.0,1320.0
321,690ab8eb003cbd64c27daae6,185590.0,inf,183.0,118.0,84.0
322,5f0250972ce05eb138da178f,185592.0,inf,7817.0,4407.0,3800.0
323,5dd6c407c6d029283557e8b9,185611.0,inf,3762.0,2224.0,1684.0
324,ded3d0e4e94458db47211e2b,185629.0,inf,6310.0,3918.0,3033.0
325,95f916d28a72f4b239d2d864,185629.0,inf,2617.0,2115.0,1160.0
326,067378d818909f20ac1ce743,185652.0,inf,5284.0,4035.0,1793.0
327,44b354fbf3c5cdab23179471,185705.0,inf,24.0,17.0,11.0
328,7fb64ecc08c3a783e2146773,185708.0,inf,42.0,34.0,21.0
329,5917bacc5ee6aa9df304621a,185723.0,inf,4954.0,4290.0,2139.0
330,ba17e37e8f297f734431dbce,185729.0,185845.0,65.0,35.0,31.0
331,dc4c9454a220e049e6c8c985,185745.0,inf,5367.0,4416.0,2904.0
332,157169745086e8012189c66b,185766.0,191748.0,7574.0,4294.0,2231.0
333,1a45a2374b26c494acc054ab,185812.0,inf,44.0,36.0,16.0
334,3549c7f2da274273e2a0c3fb,185823.0,inf,15.0,10.0,7.0
335,03f538f6350a7501608f3572,185836.0,inf,51.0,42.0,17.0
336,18f354e0f86d1f0177af3206,185851.0,inf,58.0,32.0,16.0
337,f63c2ba397918969121e0eba,185940.0,inf,57329.0,34037.0,19712.0
338,5f4a0782624b062441e9dded,185992.0,186037.0,37.0,31.0,15.0
339,34463a85e7c7ae7066d54d4b,186003.0,186044.0,46.0,30.0,17.0
340,238bdfa41ab91acf121475e2,186012.0,inf,55.0,31.0,18.0
341,6e470f12f0d30571fdb99831,186016.0,inf,147.0,88.0,58.0
342,468cb22e5b8d088cf11b1c8b,186048.0,inf,63.0,43.0,30.0
343,f05d4ad4683fcb3f9be920e4,186082.0,inf,44.0,32.0,25.0
344,9d048f06fe967366cc6a80e9,186095.0,inf,40.0,33.0,24.0
345,c152790897ba12198eb1f58c,186303.0,inf,47.0,33.0,15.0
346,1e6b7d388c1f46dcbf8c6f73,186315.0,inf,43.0,31.0,13.0
347,9158f5d654bcd3896878eb5d,186880.0,inf,8564.0,2809.0,2630.0
348,d064da3f57e93afee497ada4,187222.0,inf,387.0,233.0,167.0
