,job_name,norm_job_submit_time,ddl,T4,P100,V100
86,f1cedb76ff64a97c1309d16c,171718.0,inf,25.0,22.0,13.0
87,bac59edf1f860061c702be38,171754.0,inf,64.0,47.0,26.0
88,5a15f3d1ae63778b22dce961,171956.0,inf,64.0,48.0,35.0
89,1e7028910bc6ca55f92e2a28,171990.0,inf,64.0,43.0,20.0
90,e2f24dcac886a9920d2af4bf,172041.0,172098.0,44.0,31.0,19.0
91,52f5956a68c4ce9f409cbcbb,172061.0,inf,54.0,47.0,26.0
92,46ab260ec3d12ebaf89aced1,172123.0,inf,54.0,38.0,23.0
93,a81aadcbf8311ebaadac181d,172155.0,inf,2441.0,2105.0,1036.0
94,6d648b7c0952c1a566ad9ada,172218.0,172334.0,85.0,70.0,30.0
95,88e89debd640f21bbc39277b,172238.0,174363.0,1763.0,1105.0,656.0
96,610ad03c5967514a92940b1c,172240.0,174198.0,1312.0,778.0,503.0
97,a4fa9ca1306c5ad3e8774645,172242.0,inf,1401.0,769.0,448.0
98,8d4e642e614d7ffe4daa965d,172242.0,inf,1190.0,723.0,676.0
99,80ba3784bfa184bb51257591,172243.0,174170.0,1433.0,1062.0,419.0
100,0ced1c4e7fb77dffbe2e4588,172244.0,inf,558.0,362.0,217.0
101,b7e557ccb0ba080db47e0978,172245.0,inf,1552.0,1313.0,895.0
102,47f3ef90ce7f7d6423132f5e,172248.0,inf,1009.0,625.0,313.0
103,64ac96d3ed8a3f012387b073,172248.0,inf,1612.0,1196.0,835.0
104,a6effa9fe9729c5cccc7c138,172248.0,inf,1161.0,863.0,651.0
105,d4829b8de148d2fe68c3d055,172249.0,inf,3290.0,2262.0,922.0
106,a65439400567067ddb651c15,172250.0,inf,1522.0,1075.0,801.0
107,128724c03f7c055bdb8619e5,172250.0,175469.0,1612.0,1443.0,576.0
108,d03a9decb3a2c5f9f8ed04da,172251.0,inf,1613.0,1075.0,919.0
109,6803e5d926284d32a2d4fcea,172251.0,inf,1552.0,1346.0,513.0
110,e82ce59bd5f55c16e5b36ce5,172251.0,inf,1733.0,1196.0,753.0
111,e9fd0da0ae71ff6622ff4ac0,172252.0,inf,326.0,304.0,157.0
112,2c3e7f313340e4bd732ddd5c,172253.0,inf,3059.0,2068.0,1877.0
113,9d7d5d39f2ec817ef18415bc,172256.0,inf,1551.0,1042.0,609.0
114,d6c1d51e459898f0956df82f,172256.0,inf,3470.0,2653.0,1665.0
115,a0014fc75932944be8ac7b94,172304.0,inf,65.0,53.0,24.0
116,d6e56f44ef70cb13c5e0c9bc,172393.0,inf,64.0,36.0,30.0
117,4602838a9b55aec3c4d6b052,172434.0,inf,147.0,95.0,61.0
118,60c244e04ed375768a5a52cb,172435.0,inf,241.0,157.0,87.0
119,d2ca42b19e15fdf72f0f32af,172467.0,inf,1002.0,650.0,365.0
120,144080c574fb95b02df75686,172498.0,inf,185.0,110.0,107.0
121,26deec69ee9346070ffba3c4,172605.0,inf,54.0,36.0,18.0
122,2f9aefa0de0aaf0a0581db58,172665.0,inf,169991.0,152198.0,72125.0
123,1765d39388860c6921efd214,172672.0,inf,136.0,83.0,78.0
124,ffcdb80e999aa6ce0eb758b5,172700.0,inf,335.0,242.0,167.0
125,a4cbb0ebfeca3f8425c89d02,172700.0,inf,366.0,243.0,138.0
126,fab2353b9ec75913dc84a258,172702.0,inf,155.0,95.0,97.0
127,8ca604bf9f0b0bf80e0d181e,172702.0,173337.0,416.0,294.0,168.0
128,01933f5508b14d5c5c352e63,172703.0,inf,336.0,310.0,127.0
129,df8bd969c3887353ed09aef0,172705.0,inf,406.0,349.0,174.0
130,fbb2bac9040cafc0b9de63bb,172705.0,inf,355.0,219.0,129.0
131,12da28aff79bb3cd29e0cef6,172707.0,inf,426.0,323.0,265.0
132,5528db6579787aa7a2bf171b,172708.0,inf,426.0,345.0,169.0
133,20ebfb90a0b2fc44203d0059,172711.0,inf,396.0,347.0,177.0
134,16af5dea036a7150c5346bb9,172711.0,inf,407.0,291.0,160.0
135,b349eaa4be5a574edd5f6121,172713.0,173437.0,476.0,453.0,214.0
136,6627c381f0bde01ccce56370,172716.0,inf,396.0,319.0,191.0
137,cfd454e4f17e61cbff8811d2,172717.0,173661.0,476.0,370.0,220.0
138,0256171beb390a11843dc92b,172717.0,173504.0,406.0,331.0,123.0
139,a3ddd911fb36785734a02dfa,172718.0,173120.0,215.0,186.0,113.0
140,9cd2b6260a68721cbcfce51d,172721.0,inf,486.0,317.0,239.0
141,c4a770e3209fe3a39e930599,172721.0,inf,496.0,305.0,313.0
142,f2adeec8b8142478f20cf917,172723.0,inf,235.0,156.0,103.0
143,4912e53053f54808cac6ed1c,172724.0,inf,24.0,19.0,13.0
144,14bc63ffe96256c70fc95f55,172725.0,inf,225.0,136.0,81.0
145,d5506a20f18b3f3224c650b8,172726.0,173186.0,286.0,206.0,134.0
146,b54011d29663ec14507c9081,172728.0,173073.0,286.0,200.0,97.0
147,c8f7874ab7a829e7eba47d1c,172731.0,inf,728.0,544.0,212.0
148,acca167736ca00400ac09ec1,172731.0,inf,930.0,740.0,306.0
149,3f118762b054d3a372a73fd6,172732.0,inf,687.0,592.0,304.0
150,c6cf9809625cdc255a4c192d,172735.0,inf,868.0,736.0,342.0
151,56d91d278ac48b010a2a93fe,172738.0,173622.0,557.0,504.0,335.0
152,46fffd491428358ebf4dd662,172739.0,inf,707.0,456.0,381.0
153,d91a5405082a384de5823a33,172740.0,inf,567.0,429.0,264.0
154,de5c71e03fe8ebb4db50469a,172741.0,inf,708.0,393.0,336.0
155,3fb867792027ae9c148ced86,172744.0,inf,728.0,460.0,239.0
156,c85423cca705865a00cfa431,172744.0,inf,779.0,454.0,384.0
157,e776468aee336fa4f9409ae2,172749.0,inf,939.0,606.0,469.0
158,cd0f98133c828930f47c55b5,172749.0,inf,898.0,771.0,498.0
159,a9824c602f2ffed39d18fcae,172752.0,inf,325.0,271.0,91.0
160,98ae4038a8026ae8c520b079,172753.0,inf,417.0,343.0,139.0
161,0d33fd6a345921384aa8ac94,172753.0,inf,416.0,288.0,160.0
162,faa298247df6543782f6785a,172753.0,inf,325.0,236.0,123.0
163,56b2377d3fefc2a9bbfb5011,172757.0,inf,385.0,288.0,154.0
164,b2c5081b26e6a0c06b54e340,172757.0,inf,375.0,243.0,136.0
165,de7c69701400ffbc026b7c1e,172761.0,173533.0,446.0,349.0,144.0
166,2088ffcd7261cf76d11fe6b1,172762.0,inf,436.0,289.0,204.0
167,19bd9d36177b88d6bb6df3dd,172763.0,inf,386.0,242.0,165.0
168,8ef82c36768a78dbf20952f8,172763.0,inf,497.0,386.0,160.0
169,6f37a70dd856a8e7274f3599,172763.0,inf,386.0,313.0,221.0
170,24c857a47459c7f496f8d116,172768.0,173420.0,467.0,291.0,177.0
171,b5836fa9f5f294411d613070,172772.0,inf,307.0,234.0,164.0
172,1f6da98d74eb85c6fe0fb9da,172773.0,inf,165.0,140.0,85.0
173,280e752ff7e175482aba6637,172774.0,inf,296.0,248.0,124.0
174,9399c2985822e7b3e283f53b,172774.0,inf,296.0,207.0,119.0
175,06d2bfbce8dbeec6a55a3f02,172775.0,inf,234.0,190.0,64.0
176,f4c7d7fcbc0a0e66c2c11986,172778.0,inf,325.0,235.0,125.0
177,23ce242341ba2aba10136b16,172779.0,inf,315.0,214.0,161.0
178,fb2e415d165aa863b618f539,172779.0,inf,417.0,264.0,165.0
179,deba45f4ec3bf60c679b1793,172780.0,inf,396.0,259.0,158.0
180,5348b4448bdb80e901284d3c,172795.0,inf,620.0,509.0,199.0
181,cf22ca030ddbcdc15dae4761,172800.0,inf,55.0,37.0,28.0
182,b31d417129700287f8123665,172839.0,inf,336.0,321.0,158.0
183,6317ee5aa8cd6c57ef6db9f9,172870.0,174592.0,1313.0,841.0,625.0
184,86465942e36b9dc59771289b,172896.0,inf,25.0,17.0,8.0
185,482acb8bfae8ee8876092fa2,172904.0,inf,205.0,139.0,100.0
186,23afb1e5b4883189d3147ca1,172975.0,inf,34.0,28.0,11.0
187,9a83a8ea35da57d66c66befb,172977.0,inf,25.0,18.0,8.0
188,2b260e4c4597652f2692df94,172993.0,inf,175.0,116.0,83.0
189,860fb87733b889b23ad70f33,173089.0,inf,185.0,148.0,76.0
190,6fc735beca333e79bbcda3b8,173207.0,173249.0,24.0,14.0,11.0
191,0b54d1465f31bb99de35ad97,173209.0,174725.0,848.0,655.0,374.0
192,496d4c4e782f47e4c16ccbe5,173274.0,inf,3252.0,2527.0,1402.0
193,f4c03dc3109a6c3a84d0c726,173317.0,inf,2095.0,1608.0,576.0
194,53133d64c41651d28c3026fa,173460.0,174038.0,437.0,407.0,176.0
195,4924c1e791140ab232049f3f,173487.0,inf,1130.0,713.0,418.0
196,56a07f5991f690a0ec51d5b8,173621.0,inf,2606.0,1801.0,1377.0
197,5719c9eab35193317bb21a1b,173683.0,inf,195.0,162.0,64.0
198,a49bee006d7fd4d3e35246f9,173695.0,187394.0,10554.0,8451.0,4248.0
199,54a5b07ea474245097746c8b,173727.0,inf,1162.0,669.0,618.0
