,Unnamed: 0,job_name,norm_job_submit_time,ddl,T4,P100,V100
44,44,2716d99a87f73d496c1efef5,1.0,inf,20277.0,15729.0,6571.0
45,45,c121c77370748271b8c15b08,1.0,inf,54.0,39.0,29.0
46,46,168abcc0ec9b89b632e838b8,1.0,inf,946.0,723.0,349.0
47,47,2dd28e7c91845a3fddf87b3b,1.0,inf,16.0,9.0,8.0
48,48,94f35185d31cde240c281108,1.0,5372.0,3993.0,2948.0,1130.0
49,49,ca68a8e6ed78dff264bcb47d,1.0,37.0,24.0,14.0,8.0
50,50,986c2f96f6a00fab822f3c02,1.0,76.0,55.0,34.0,23.0
51,51,57611732f0149b82891b1aa7,1.0,inf,64.0,40.0,20.0
52,52,731d227949444d92b238731b,1.0,inf,54.0,48.0,24.0
53,53,beaa733fdfae0332e656033f,1.0,inf,15.0,9.0,7.0
54,54,6257bc3d8054686c0d269c4b,1.0,3211.0,2598.0,2192.0,1038.0
55,55,a1a1f333ac5c51c6b06fb012,1.0,inf,75.0,66.0,27.0
56,56,a42e24f540722c36fac7465d,1.0,inf,92935.0,70911.0,44410.0
57,57,8910e7791b41a7327530bc96,1.0,inf,9324.0,5957.0,3683.0
58,58,801bc4d9b2e9a5dadb76b73d,1.0,inf,134.0,72.0,50.0
59,59,f85f6085b5b41d4f5e04566f,1.0,96.0,64.0,53.0,25.0
60,60,be6d173964f97ca5f3cbf8e3,1.0,162.0,114.0,87.0,51.0
61,61,b975a836390e0017ccbaac65,1.0,inf,64.0,41.0,17.0
62,62,0628b6aedf8f14c570f6c33b,1.0,inf,54.0,42.0,26.0
63,63,c143cb21268c124206fcc884,1.0,inf,75.0,59.0,37.0
64,64,158de737839a542c0ea512f6,1.0,inf,74.0,58.0,42.0
65,65,273da972963727e55a6965df,1.0,inf,144.0,94.0,52.0
66,66,e65cfac102b7aca5e415d039,1.0,inf,63.0,47.0,23.0
67,67,9d3330f8b0814b92b5e789fb,1.0,inf,55.0,40.0,25.0
68,68,1c33c261b4a8178fb88d3e34,1.0,94.0,64.0,55.0,21.0
69,69,7ce943e36e7877460279134b,1.0,inf,44.0,28.0,24.0
70,70,708c8622238cf41dc01ceec7,1.0,inf,44.0,33.0,22.0
71,71,94b921ed9596dc09a26ea205,1.0,75.0,54.0,29.0,14.0
72,72,4b0f8d755299af88317a282a,1.0,68.0,54.0,32.0,26.0
73,73,9c8cda9440c1e1bec597e54e,1.0,inf,346.0,236.0,220.0
74,74,9ee30b55e2713f89c79f7af4,1.0,inf,24.0,18.0,10.0
75,75,6a23110e95c3e0f4d827979f,1.0,inf,135.0,116.0,71.0
76,76,b6d666d87378ed341920a12d,1.0,inf,735.0,466.0,249.0
77,77,bf4b54a38709f79dccdbacfe,1.0,inf,1063.0,748.0,341.0
78,78,3c31ad55e59870af4573863f,1.0,96.0,55.0,37.0,20.0
79,79,035fe2e3bc3dd15917a8b2b6,1.0,613.0,315.0,198.0,92.0
80,80,65b1c60b12ab882833ae2534,1.0,inf,55.0,45.0,18.0
81,81,baa69f7a222711b8a7991b6e,1.0,inf,156.0,123.0,76.0
82,82,92c4a821ddacea18d137ef0d,1.0,126.0,95.0,84.0,35.0
83,83,a444c371bb7530d424f19746,1.0,inf,54.0,49.0,26.0
84,84,118f9970ec62ba7121cb14c6,1.0,210.0,124.0,77.0,55.0
85,85,b0b355d97376c45ac9663313,1.0,inf,54.0,31.0,14.0
86,86,f1cedb76ff64a97c1309d16c,1.0,inf,25.0,22.0,13.0
87,87,bac59edf1f860061c702be38,1.0,inf,64.0,47.0,26.0
88,88,5a15f3d1ae63778b22dce961,1.0,inf,64.0,48.0,35.0
89,89,1e7028910bc6ca55f92e2a28,1.0,inf,64.0,43.0,20.0
90,90,e2f24dcac886a9920d2af4bf,1.0,58.0,44.0,31.0,19.0
91,91,52f5956a68c4ce9f409cbcbb,1.0,inf,54.0,47.0,26.0
92,92,46ab260ec3d12ebaf89aced1,1.0,inf,54.0,38.0,23.0
93,93,a81aadcbf8311ebaadac181d,1.0,inf,2441.0,2105.0,1036.0
94,94,6d648b7c0952c1a566ad9ada,1.0,117.0,85.0,70.0,30.0
95,95,88e89debd640f21bbc39277b,1.0,2126.0,1763.0,1105.0,656.0
96,96,610ad03c5967514a92940b1c,1.0,1959.0,1312.0,778.0,503.0
97,97,a4fa9ca1306c5ad3e8774645,1.0,inf,1401.0,769.0,448.0
98,98,8d4e642e614d7ffe4daa965d,1.0,inf,1190.0,723.0,676.0
99,99,80ba3784bfa184bb51257591,1.0,1928.0,1433.0,1062.0,419.0
100,100,0ced1c4e7fb77dffbe2e4588,1.0,inf,558.0,362.0,217.0
101,101,b7e557ccb0ba080db47e0978,1.0,inf,1552.0,1313.0,895.0
102,102,47f3ef90ce7f7d6423132f5e,1.0,inf,1009.0,625.0,313.0
103,103,64ac96d3ed8a3f012387b073,1.0,inf,1612.0,1196.0,835.0
104,104,a6effa9fe9729c5cccc7c138,1.0,inf,1161.0,863.0,651.0
105,105,d4829b8de148d2fe68c3d055,1.0,inf,3290.0,2262.0,922.0
106,106,a65439400567067ddb651c15,1.0,inf,1522.0,1075.0,801.0
107,107,128724c03f7c055bdb8619e5,1.0,3220.0,1612.0,1443.0,576.0
108,108,d03a9decb3a2c5f9f8ed04da,1.0,inf,1613.0,1075.0,919.0
109,109,6803e5d926284d32a2d4fcea,1.0,inf,1552.0,1346.0,513.0
110,110,e82ce59bd5f55c16e5b36ce5,1.0,inf,1733.0,1196.0,753.0
111,111,e9fd0da0ae71ff6622ff4ac0,1.0,inf,326.0,304.0,157.0
112,112,2c3e7f313340e4bd732ddd5c,1.0,inf,3059.0,2068.0,1877.0
113,113,9d7d5d39f2ec817ef18415bc,1.0,inf,1551.0,1042.0,609.0
114,114,d6c1d51e459898f0956df82f,1.0,inf,3470.0,2653.0,1665.0
115,115,a0014fc75932944be8ac7b94,1.0,inf,65.0,53.0,24.0
116,116,d6e56f44ef70cb13c5e0c9bc,1.0,inf,64.0,36.0,30.0
117,117,4602838a9b55aec3c4d6b052,1.0,inf,147.0,95.0,61.0
118,118,60c244e04ed375768a5a52cb,1.0,inf,241.0,157.0,87.0
119,119,d2ca42b19e15fdf72f0f32af,1.0,inf,1002.0,650.0,365.0
120,120,144080c574fb95b02df75686,1.0,inf,185.0,110.0,107.0
121,121,26deec69ee9346070ffba3c4,1.0,inf,54.0,36.0,18.0
122,122,2f9aefa0de0aaf0a0581db58,1.0,inf,169991.0,152198.0,72125.0
123,123,1765d39388860c6921efd214,1.0,inf,136.0,83.0,78.0
124,124,ffcdb80e999aa6ce0eb758b5,1.0,inf,335.0,242.0,167.0
125,125,a4cbb0ebfeca3f8425c89d02,1.0,inf,366.0,243.0,138.0
126,126,fab2353b9ec75913dc84a258,1.0,inf,155.0,95.0,97.0
127,127,8ca604bf9f0b0bf80e0d181e,1.0,636.0,416.0,294.0,168.0
128,128,01933f5508b14d5c5c352e63,1.0,inf,336.0,310.0,127.0
129,129,df8bd969c3887353ed09aef0,1.0,inf,406.0,349.0,174.0
130,130,fbb2bac9040cafc0b9de63bb,1.0,inf,355.0,219.0,129.0
131,131,12da28aff79bb3cd29e0cef6,1.0,inf,426.0,323.0,265.0
132,132,5528db6579787aa7a2bf171b,1.0,inf,426.0,345.0,169.0
133,133,20ebfb90a0b2fc44203d0059,1.0,inf,396.0,347.0,177.0
134,134,16af5dea036a7150c5346bb9,1.0,inf,407.0,291.0,160.0
135,135,b349eaa4be5a574edd5f6121,1.0,725.0,476.0,453.0,214.0
136,136,6627c381f0bde01ccce56370,1.0,inf,396.0,319.0,191.0
137,137,cfd454e4f17e61cbff8811d2,1.0,945.0,476.0,370.0,220.0
138,138,0256171beb390a11843dc92b,1.0,788.0,406.0,331.0,123.0
139,139,a3ddd911fb36785734a02dfa,1.0,403.0,215.0,186.0,113.0
140,140,9cd2b6260a68721cbcfce51d,1.0,inf,486.0,317.0,239.0
141,141,c4a770e3209fe3a39e930599,1.0,inf,496.0,305.0,313.0
142,142,f2adeec8b8142478f20cf917,1.0,inf,235.0,156.0,103.0
143,143,4912e53053f54808cac6ed1c,1.0,inf,24.0,19.0,13.0
144,144,14bc63ffe96256c70fc95f55,1.0,inf,225.0,136.0,81.0
145,145,d5506a20f18b3f3224c650b8,1.0,461.0,286.0,206.0,134.0
146,146,b54011d29663ec14507c9081,1.0,346.0,286.0,200.0,97.0
147,147,c8f7874ab7a829e7eba47d1c,1.0,inf,728.0,544.0,212.0
148,148,acca167736ca00400ac09ec1,1.0,inf,930.0,740.0,306.0
149,149,3f118762b054d3a372a73fd6,1.0,inf,687.0,592.0,304.0
150,150,c6cf9809625cdc255a4c192d,1.0,inf,868.0,736.0,342.0
151,151,56d91d278ac48b010a2a93fe,1.0,885.0,557.0,504.0,335.0
152,152,46fffd491428358ebf4dd662,1.0,inf,707.0,456.0,381.0
153,153,d91a5405082a384de5823a33,1.0,inf,567.0,429.0,264.0
154,154,de5c71e03fe8ebb4db50469a,1.0,inf,708.0,393.0,336.0
155,155,3fb867792027ae9c148ced86,1.0,inf,728.0,460.0,239.0
156,156,c85423cca705865a00cfa431,1.0,inf,779.0,454.0,384.0
157,157,e776468aee336fa4f9409ae2,1.0,inf,939.0,606.0,469.0
158,158,cd0f98133c828930f47c55b5,1.0,inf,898.0,771.0,498.0
159,159,a9824c602f2ffed39d18fcae,1.0,inf,325.0,271.0,91.0
160,160,98ae4038a8026ae8c520b079,1.0,inf,417.0,343.0,139.0
161,161,0d33fd6a345921384aa8ac94,1.0,inf,416.0,288.0,160.0
162,162,faa298247df6543782f6785a,1.0,inf,325.0,236.0,123.0
163,163,56b2377d3fefc2a9bbfb5011,1.0,inf,385.0,288.0,154.0
164,164,b2c5081b26e6a0c06b54e340,1.0,inf,375.0,243.0,136.0
165,165,de7c69701400ffbc026b7c1e,1.0,773.0,446.0,349.0,144.0
166,166,2088ffcd7261cf76d11fe6b1,1.0,inf,436.0,289.0,204.0
167,167,19bd9d36177b88d6bb6df3dd,1.0,inf,386.0,242.0,165.0
168,168,8ef82c36768a78dbf20952f8,1.0,inf,497.0,386.0,160.0
169,169,6f37a70dd856a8e7274f3599,1.0,inf,386.0,313.0,221.0
170,170,24c857a47459c7f496f8d116,1.0,653.0,467.0,291.0,177.0
171,171,b5836fa9f5f294411d613070,1.0,inf,307.0,234.0,164.0
172,172,1f6da98d74eb85c6fe0fb9da,1.0,inf,165.0,140.0,85.0
173,173,280e752ff7e175482aba6637,1.0,inf,296.0,248.0,124.0
174,174,9399c2985822e7b3e283f53b,1.0,inf,296.0,207.0,119.0
175,175,06d2bfbce8dbeec6a55a3f02,1.0,inf,234.0,190.0,64.0
176,176,f4c7d7fcbc0a0e66c2c11986,1.0,inf,325.0,235.0,125.0
177,177,23ce242341ba2aba10136b16,1.0,inf,315.0,214.0,161.0
178,178,fb2e415d165aa863b618f539,1.0,inf,417.0,264.0,165.0
179,179,deba45f4ec3bf60c679b1793,1.0,inf,396.0,259.0,158.0
180,180,5348b4448bdb80e901284d3c,1.0,inf,620.0,509.0,199.0
181,181,cf22ca030ddbcdc15dae4761,1.0,inf,55.0,37.0,28.0
182,182,b31d417129700287f8123665,1.0,inf,336.0,321.0,158.0
183,183,6317ee5aa8cd6c57ef6db9f9,1.0,1723.0,1313.0,841.0,625.0
184,184,86465942e36b9dc59771289b,1.0,inf,25.0,17.0,8.0
185,185,482acb8bfae8ee8876092fa2,1.0,inf,205.0,139.0,100.0
186,186,23afb1e5b4883189d3147ca1,1.0,inf,34.0,28.0,11.0
187,187,9a83a8ea35da57d66c66befb,1.0,inf,25.0,18.0,8.0
188,188,2b260e4c4597652f2692df94,1.0,inf,175.0,116.0,83.0
189,189,860fb87733b889b23ad70f33,1.0,inf,185.0,148.0,76.0
190,190,6fc735beca333e79bbcda3b8,1.0,43.0,24.0,14.0,11.0
191,191,0b54d1465f31bb99de35ad97,1.0,1517.0,848.0,655.0,374.0
192,192,496d4c4e782f47e4c16ccbe5,1.0,inf,3252.0,2527.0,1402.0
193,193,f4c03dc3109a6c3a84d0c726,1.0,inf,2095.0,1608.0,576.0
194,194,53133d64c41651d28c3026fa,1.0,579.0,437.0,407.0,176.0
195,195,4924c1e791140ab232049f3f,1.0,inf,1130.0,713.0,418.0
196,196,56a07f5991f690a0ec51d5b8,1.0,inf,2606.0,1801.0,1377.0
197,197,5719c9eab35193317bb21a1b,1.0,inf,195.0,162.0,64.0
198,198,a49bee006d7fd4d3e35246f9,1.0,13700.0,10554.0,8451.0,4248.0
199,199,54a5b07ea474245097746c8b,1.0,inf,1162.0,669.0,618.0
