   ,job_name                ,norm_job_submit_time,ddl    ,T4   ,P100 ,V100
43 ,23f52e09a4d80e4830bbd23f,0                   ,inf    ,13649,9345 ,6940
44 ,801243b5083b95b9f57c3e71,0                   ,4041.0 ,7648 ,4797 ,2764
45 ,59fb9992dabd127f6a1ad8cb,0                   ,inf    ,15055,8189 ,6480
46 ,86b01cf10e268f81f958df24,0                   ,inf    ,7019 ,3523 ,2773
47 ,a1cb1ec6b4b546d23893cf34,0                   ,inf    ,19015,9801 ,5405
48 ,dd11de4c163f0b2549c7c7e5,0                   ,inf    ,1191 ,605  ,381
49 ,b872e731dc6f9e63f9e8ade2,0                   ,inf    ,3229 ,2203 ,1072
50 ,03206285dfd5577d066c3e1d,0                   ,inf    ,13024,6774 ,5306
51 ,239a9d8b9c24e11b04b72f50,0                   ,5268.0 ,2406 ,1594 ,934
52 ,e9a0dd4482715e4c26c2314f,0                   ,5971.0 ,5293 ,2679 ,1549
53 ,bf1c728437648602ec63d2b7,0                   ,inf    ,9909 ,5685 ,3067
54 ,e73f8d4ab2fc507dddd88234,0                   ,inf    ,2215 ,1394 ,879
55 ,3e993f0aa5ed461d0e3c5fe3,0                   ,inf    ,9484 ,5399 ,3325
56 ,3685a06e13ea648be5b2b72a,0                   ,inf    ,1336 ,867  ,622
57 ,d35fbefd7f5c66f63503c3b4,0                   ,inf    ,15756,7980 ,5961
58 ,a8ad6cd970afc69827f8b6c6,0                   ,18891.0,10669,6843 ,4105
59 ,fa04543c615c7ec0d9555f65,0                   ,1092.0 ,481  ,294  ,157
60 ,dc561f631d98919ef2b19a35,0                   ,inf    ,3032 ,2053 ,1277
61 ,aa678257eb2bc378bfff1b0b,0                   ,3082.0 ,4080 ,2334 ,1941
62 ,68eb8dd683c0a0e2ec30712f,0                   ,inf    ,6694 ,4307 ,3227
63 ,0b7e0fe3c54070b49bb96155,0                   ,inf    ,647  ,452  ,273
64 ,e4161f458dea516966eaa63c,0                   ,4243.0 ,4683 ,2509 ,1823
65 ,8874f534e5f62ef9dffc597f,0                   ,inf    ,2676 ,1435 ,1049
66 ,ccaaa0c4b5a618c4c3debd66,0                   ,inf    ,3048 ,1541 ,1003
67 ,93938e537bdb90d4f4a1b5c1,0                   ,inf    ,1872 ,960  ,903
68 ,0a1185eecb13aa05e9b765f6,0                   ,inf    ,4715 ,3075 ,2329
69 ,78f4396bb83c946dff98d449,0                   ,21402.0,10510,7173 ,5187
70 ,30db8c29bd49e337596150ec,0                   ,inf    ,18205,9565 ,7339
71 ,f8950a47c17ac4f2fc6acde4,0                   ,inf    ,10639,6159 ,4595
72 ,c650be08e756f5cb982971a8,0                   ,inf    ,5854 ,3518 ,2242
73 ,7d2becd7e37ad1495a3c6767,0                   ,4668.0 ,1793 ,1097 ,625
74 ,7f17c9055ed3527640459e94,0                   ,inf    ,7352 ,3928 ,2311
75 ,6c2b28f258904bf05f58e36d,0                   ,inf    ,6528 ,5397 ,3249
76 ,c92b80f6e702f6981db0b5c0,0                   ,2208.0 ,838  ,495  ,267
77 ,5f0fee758d188b5a53bef402,0                   ,inf    ,1752 ,1119 ,772
78 ,da7075997ad2d7db12e6b5df,0                   ,5437.0 ,6335 ,3250 ,2611
79 ,8dc9bc374adf3846119ed59c,0                   ,inf    ,8364 ,5333 ,2930
80 ,7d7017afbe4705df3210df33,0                   ,inf    ,1889 ,1129 ,766
81 ,d8cbfa8ec29dd3c4fcb0c8f6,0                   ,16763.0,5705 ,3246 ,2686
82 ,6b18cbe207eca27fb52d6ac1,0                   ,inf    ,2027 ,1087 ,768
83 ,a25828cc77739c34c03ac62e,0                   ,inf    ,1669 ,974  ,610
84 ,ae43cbf2a154b3055f5c8648,0                   ,inf    ,922  ,484  ,338
85 ,9e7d18287181c06183a1f9f7,0                   ,inf    ,5913 ,3351 ,2542
86 ,c62c24e64778cb6419a14488,0                   ,inf    ,2309 ,1381 ,1170
87 ,2d13d54b681f859d5782125b,0                   ,inf    ,698  ,378  ,248
88 ,4309036fb339cdc51d6291f8,0                   ,inf    ,8426 ,5800 ,3825
89 ,c49addcf2e68658991c69fbd,0                   ,inf    ,1733 ,1042 ,756
90 ,2293aab83c25b85066a72328,0                   ,inf    ,7031 ,4837 ,4020
91 ,ff9876a32cb9e38432d29e46,0                   ,inf    ,20594,14293,9008
92 ,6f0aa0263c08cdb7cfe5175d,0                   ,inf    ,11824,7695 ,6351
93 ,e055fada39de1c4eba41defd,0                   ,inf    ,747  ,465  ,269
94 ,828c6aaaebf0fe63b764709b,0                   ,inf    ,477  ,305  ,213
95 ,df9296499f853738b0043baf,0                   ,inf    ,1836 ,1216 ,805
96 ,457b62e8c3431848e2da94d7,0                   ,inf    ,7555 ,4615 ,3067
97 ,621a41ece725f846abda70d8,0                   ,inf    ,857  ,530  ,279
98 ,f2bac146c0819c7925e72817,0                   ,3050.0 ,2327 ,1384 ,809
99 ,28eac15b013c94ba8dbacd11,0                   ,9132.0 ,3099 ,1776 ,1377
100,377a627a6671b65945654bc1,0                   ,1793.0 ,1266 ,776  ,483
101,c2e0ac47dfb2ee497a5e182a,0                   ,inf    ,3691 ,2117 ,1689
102,5ea96f2320f605c364a7bcb4,0                   ,inf    ,3212 ,1327 ,971
103,4fa0ab39f2f64e60b5d05587,0                   ,inf    ,4264 ,2966 ,1992
104,c9475a2929160e79a23ba12e,0                   ,inf    ,1574 ,1117 ,681
105,e59dd44b978fd75fe3c71157,0                   ,inf    ,455  ,235  ,225
106,382b67e82969150f5eed3c93,0                   ,inf    ,1003 ,552  ,359
107,2e2a3edfa14ca7396821cbde,0                   ,inf    ,6065 ,4184 ,2696
108,7c469bee6506fca424a95767,0                   ,inf    ,638  ,408  ,228
109,ddb863c3fe7fd8f98aa69792,0                   ,inf    ,688  ,352  ,288
110,66f1abb040fa857183d0c0f9,0                   ,inf    ,6924 ,4455 ,2360
111,ac5b6679e8709a054b158b14,0                   ,inf    ,8931 ,5006 ,3739
112,13dea9cb089192798e166a42,0                   ,inf    ,11955,6327 ,3384
113,623c41de010e9bc72c3d996d,0                   ,1624.0 ,1778 ,1168 ,656
114,55a5579a9cb25f29b625fe35,0                   ,inf    ,2300 ,1525 ,897
115,ab153109d67a718adda662de,0                   ,inf    ,5862 ,3977 ,2336
116,4b60c9082015480df4f7f240,0                   ,inf    ,6682 ,4567 ,2704
117,b0a4b19097f3c9248074dfca,0                   ,inf    ,1612 ,1027 ,511
118,c122a7cdb1420cd31bacade4,0                   ,inf    ,9744 ,6656 ,3675
119,263fb2bfdda9e5ffef1a31cd,0                   ,inf    ,3630 ,1818 ,1332
120,40f00808ad54aae2f64f4dfa,0                   ,inf    ,10748,5383 ,2873
121,0de3771ea1e0161c93f3bba6,0                   ,inf    ,13451,8049 ,6415
122,316f0f73b7aab352263b4770,0                   ,814.0  ,875  ,541  ,322
123,ff8fd45cfae7ba7d052be40f,0                   ,inf    ,11454,7319 ,4119
124,041aa11963f0152d80989131,0                   ,inf    ,1440 ,783  ,616
125,18f854f3d365ad0e8f254c69,0                   ,6349.0 ,7466 ,5146 ,2761
126,872eec4ad582513db645025f,0                   ,inf    ,9785 ,5775 ,3105
127,5108642159f17b6c4e80d334,0                   ,20322.0,16402,9611 ,5482
128,98d2f8dc22a93932fbff18ba,0                   ,1438.0 ,1240 ,796  ,458
129,9d9c8bfe38300984106c526f,0                   ,inf    ,13714,7562 ,4026
130,7a93ac2c551d2a356ead1e2a,0                   ,2826.0 ,1908 ,1210 ,722
131,007abc9bb5f9f3c53756d66b,0                   ,4199.0 ,2125 ,1446 ,655
132,f7b3554f99ab0f0648851b44,0                   ,inf    ,3054 ,1742 ,1133
133,62715febf7b7a93d9866b797,0                   ,inf    ,677  ,415  ,277
134,2362624c7ff031fde8a25233,0                   ,inf    ,10924,6550 ,3509
135,fce289dac11418ddbcdcdd3a,0                   ,inf    ,5118 ,3059 ,1731
136,ffaf2a1fc243c3a3c3141025,0                   ,inf    ,4253 ,2606 ,1484
137,88424f7822f0441063e612c3,0                   ,inf    ,10838,6873 ,5302
138,9c43702d614f5cc24095aaec,0                   ,inf    ,657  ,451  ,259
139,2ee8191cca04ba3b718ef4fd,0                   ,2938.0 ,2052 ,1106 ,686
140,e662868f9066467bc5e02eb4,0                   ,inf    ,1906 ,1032 ,548
141,f0d0303c9b5771f5be7f8005,0                   ,inf    ,9220 ,6389 ,4754
142,b17ebb2827edc5543d0de646,0                   ,19104.0,7772 ,3976 ,2345
143,c149bd15cfcbf4fb10b85b96,0                   ,inf    ,8433 ,4825 ,2683
144,29aa2c9e9c91b83b3b92e816,0                   ,inf    ,1692 ,907  ,704
145,81ab9f4aecb1c324beec1909,0                   ,16416.0,5680 ,3687 ,1659
146,4e93ff59c66f6767dd2fd5e5,0                   ,9208.0 ,6052 ,3797 ,2378
147,4a842cf7e5bae38d361391dc,0                   ,inf    ,16251,8457 ,4611
148,b6b486e8c17ae1061167cc9c,0                   ,inf    ,5190 ,3540 ,1929
149,572ab9e505689b6e9c204b1f,0                   ,2751.0 ,5880 ,2487 ,2021
150,d94aed56ce5f65c37985cec4,0                   ,inf    ,13810,7630 ,5088
151,8e7aa0d84d29772376f88f77,0                   ,19215.0,14965,8888 ,6113
152,2ac59155fa209a4d99953335,0                   ,inf    ,658  ,392  ,199
153,24f69da85cf88f5767887b02,0                   ,inf    ,5966 ,3599 ,2792
154,27998b058c8a47dd11bb5aba,0                   ,inf    ,17697,9323 ,5930
155,ebd0a54a69d9881a3c1cb550,0                   ,inf    ,2883 ,1790 ,1228
156,7655c0e8f880e6757c0c3feb,0                   ,inf    ,17289,8733 ,5888
157,9d7970203178434b379320ba,0                   ,10913.0,9727 ,4891 ,3452
158,645b4e0222c8eabfb04a26f4,0                   ,inf    ,15399,9777 ,7115
159,3425acb0b4a04e5c0d6439ff,0                   ,inf    ,1059 ,553  ,338
160,0dd881502459302bf20a794f,0                   ,inf    ,1376 ,722  ,465
161,01089d0dd0e75c95256fe3f7,0                   ,inf    ,3797 ,2623 ,1482
162,dd6e6e850bb1d91198aeee96,0                   ,inf    ,1070 ,563  ,371
163,058669a11b593d4599faadaf,0                   ,13799.0,11259,6394 ,3694
164,ba1812795f5ed7c2830a0307,0                   ,inf    ,1210 ,614  ,427
165,f06fd6ec793e2a777581acd0,0                   ,inf    ,1474 ,948  ,654
166,13b42cda95f0bdc43d31cde6,0                   ,inf    ,9160 ,4827 ,2720
167,57cbea89d9ba02d00029b223,0                   ,inf    ,5133 ,2680 ,1709
168,294cc65091d7854e58397b54,0                   ,6549.0 ,5031 ,2600 ,2275
169,311c63a9c914e3cc92d0fe85,0                   ,inf    ,1680 ,1337 ,771
170,ecae90d0ae221459d0fcbb50,0                   ,2319.0 ,1399 ,857  ,584
171,5497e22b74acbc6e0e93f43e,0                   ,inf    ,2446 ,1668 ,1286
172,b020b11c7ec19282c3395142,0                   ,10282.0,8704 ,4498 ,2389
173,1f66a3046e7add2f3bb4e489,0                   ,inf    ,1188 ,558  ,449
174,ce8ad5de23b6dcddfb09cad3,0                   ,2803.0 ,3154 ,1699 ,1086
175,5e9089e01d85ae3fe23d81cf,0                   ,21813.0,12007,7471 ,4687
176,6f8641c20130ede6dc0ea13c,0                   ,inf    ,15926,8730 ,7153
177,ff2a3e681840b5d266f4940c,0                   ,inf    ,808  ,516  ,297
178,27dda02127d395a68d556821,0                   ,inf    ,762  ,382  ,319
179,cfb90194ca3c681694e810c0,0                   ,inf    ,11578,6811 ,4262
180,bc2da187934ad55b704ff0a9,0                   ,inf    ,707  ,503  ,225
181,7f2c48cf5c678d58a294bf59,0                   ,inf    ,2185 ,1124 ,853
182,b36ee6e3b41b22b54119add9,0                   ,inf    ,7387 ,3855 ,2077
183,c525955ed22f25e8e15c9f98,0                   ,inf    ,2040 ,1354 ,1028
184,7656be3c7f417e4d0f83bba3,0                   ,inf    ,6251 ,3221 ,2093
185,ee532ef4f9e9c182c4a4804e,0                   ,11064.0,14580,8049 ,5533
186,5d0b8bd4935d51378880682e,0                   ,inf    ,668  ,463  ,310
187,c5fcd7330bc10b97da37b9e4,0                   ,inf    ,3593 ,2193 ,1594
188,8d63d150d5646fa07aea6c2c,0                   ,inf    ,12136,6642 ,4109
189,76463f5aa8e7cd59313ce2db,0                   ,inf    ,13116,7973 ,4956
190,8f8a2ea410e37c585b35a128,0                   ,inf    ,5320 ,3596 ,1931
191,231a62d0991073dbd2478704,0                   ,inf    ,747  ,436  ,357
192,dcc8bb392255d61df9182899,0                   ,inf    ,6261 ,3337 ,2202
193,0611989fd95f260407a99d13,0                   ,inf    ,16464,9860 ,6903
194,cc58701851bd62e07acb24a9,0                   ,inf    ,2724 ,1310 ,872
195,a4d3cbe9f204dcab96b6573b,0                   ,7515.0 ,6638 ,3326 ,1873
196,7322c15790e95e8615c76e33,0                   ,inf    ,6128 ,3207 ,2272
197,682b27a8a32c6b07d7841c56,0                   ,inf    ,7392 ,4186 ,2428
198,822ad1d8965b5d10bb6002a1,0                   ,inf    ,1166 ,819  ,520
199,5bd5ec0ec854c140a38fcb0b,0                   ,5310.0 ,6917 ,3905 ,2284
