,job_name,norm_job_submit_time,ddl,A100,GTX_2080Ti,V100
103,354b963a571d78fde5fcf29d,0,inf,1197.0,1993.0,2969.0
104,b80e9010978d02bf5c9bf127,0,4560.0,1135.0,1681.0,2295.0
105,86e517f6a770667c760f8611,0,inf,1936.0,3593.0,5016.0
106,659278719c89998059fc5474,0,inf,6168.0,10800.0,15320.0
107,0a69f3339f8651ba0602a54e,0,inf,2651.0,3819.0,6263.0
108,af53337e12ffa9a575534cd7,0,inf,8759.0,15211.0,23645.0
109,f994503d50268b78fa00efd2,0,inf,2323.0,3828.0,6060.0
110,c49addcf2e68658991c69fbd,0,inf,1733.0,3008.0,4589.0
111,31f453d140744edeef17da0a,0,inf,6106.0,10353.0,15157.0
112,4ba1c13f5aba65a77618a88d,0,inf,4531.0,7700.0,11797.0
113,d1dc4f4cf0a47b59beec8d13,0,25422.0,11314.0,17039.0,27164.0
114,b63a6c689f91f4737509d9b5,0,inf,1064.0,2017.0,2591.0
115,36a361a528b6c41b40cca81f,0,inf,1879.0,3693.0,6149.0
116,263a74d801cf8ef992da9a74,0,inf,688.0,1246.0,1802.0
117,555b41ac725a5597d3f957e9,0,inf,9687.0,19035.0,28936.0
118,d4458eb506297ed0acb6f4da,0,inf,5727.0,12077.0,15163.0
119,23c1604ffd656009041d008e,0,inf,22587.0,33799.0,44916.0
120,ee9a658f23e6124d1eb6d94b,0,inf,857.0,1498.0,2049.0
121,9b9d037f9e016973532cb998,0,inf,877.0,1282.0,1930.0
122,482b496aa7ab22c1214c8a75,0,inf,2584.0,4674.0,6593.0
123,66f2dd1f934e1e0087324403,0,inf,2676.0,4677.0,7763.0
124,a3f0b61189409a87bae76d27,0,inf,16679.0,30869.0,40965.0
125,18c62257b7a56341f6448be8,0,inf,4935.0,9436.0,13110.0
126,b7f1d149e39d49e9772136b2,0,inf,7739.0,12136.0,18501.0
127,09baa582d54dda39d7fa81d5,0,inf,1870.0,2612.0,4902.0
128,c0c24e4941f1440876134f4f,0,inf,914.0,1626.0,2432.0
129,0e1d4023d064a527c4840190,0,inf,1310.0,2387.0,3366.0
130,2171b797774a29d19876817a,0,inf,8632.0,13572.0,18983.0
131,dae3ffd49970bc6a251caf4c,0,inf,713.0,1320.0,1630.0
132,647080f1aac275e316a1392c,0,inf,10616.0,19280.0,25342.0
133,b3e9cb8b23a2a72b3b2f9f32,0,inf,3019.0,4301.0,7208.0
134,6bc028f7a2457b1565d9bac7,0,inf,3717.0,6797.0,9179.0
135,1e31a3f0241b6d8552c39fcb,0,inf,18353.0,33540.0,48272.0
136,ea3f9440e587f414f0652d4b,0,inf,5190.0,7393.0,13590.0
137,f471303a9ce741f79c7734c3,0,inf,5129.0,8501.0,12318.0
138,74b467e25b83a31e8b5c56ce,0,28694.0,4981.0,6606.0,12001.0
139,5b36d6df2afc591f164e2451,0,inf,3017.0,5494.0,7260.0
140,e70327b37105e51cbda35a51,0,inf,2184.0,3621.0,5784.0
141,66dac36f24932419867ef3d9,0,inf,5817.0,9810.0,13986.0
142,b91e458d89c9c553072d6e26,0,inf,5785.0,9373.0,14013.0
143,e1fa3cb7420373c170cc66a3,0,inf,16756.0,33377.0,43726.0
144,1210a013a31c7f1370ce82e8,0,inf,2805.0,4782.0,7575.0
145,394286031becf70c3e05058c,0,inf,49128.0,84901.0,145697.0
146,d13094c9d0ec661e51a75928,0,inf,2111.0,3819.0,6349.0
147,f2f0ec569ab0443b29af7565,0,inf,6060.0,11868.0,15274.0
148,c53c6f4b60d334a97060713f,0,inf,4725.0,7577.0,13034.0
149,f24bcd6b34ccd4c8814804f3,0,inf,1288.0,2546.0,3576.0
150,53d1fdf56773680b54f685b2,0,inf,1885.0,3306.0,4871.0
151,4fccdde78ac544f9002d4772,0,inf,3291.0,4809.0,7983.0
152,ce192977f0abd931a931ba49,0,inf,5058.0,10063.0,12994.0
153,da70f54b2655d86dcf53781e,0,inf,963.0,1888.0,2885.0
154,ed390872f36982c726c10d01,0,inf,11834.0,18936.0,29448.0
155,64322beb00ea93a6300c225d,0,inf,4035.0,6719.0,10123.0
156,df920c6470ce5ec0960a0bd8,0,inf,13104.0,20315.0,29331.0
157,8dc9bc374adf3846119ed59c,0,inf,2997.0,5333.0,8520.0
158,930c668b35516968cd748684,0,inf,708.0,1373.0,1952.0
159,90bcc4f9615a0e37259023c6,0,inf,5658.0,8816.0,12695.0
160,ee5fd19f4abe83e0dbda10ce,0,inf,1144.0,2129.0,2739.0
161,fdfe6e3b1789cba863fe3de1,0,inf,1401.0,2653.0,3661.0
162,cdfb87a20ba7e8f401e02c17,0,inf,2325.0,4641.0,6591.0
163,7b5345af52789faf26209509,0,inf,1504.0,2253.0,3119.0
164,36b756db01dadd66e357fcd3,0,inf,10355.0,17376.0,26916.0
165,9c72f8c49a85583fbf03cf55,0,inf,3122.0,6031.0,11155.0
166,b4d2f2ba7af6b5201909dc81,0,9112.0,2075.0,3075.0,4509.0
167,af89513efbf4d03cdc1a10ac,0,inf,23878.0,42908.0,59817.0
168,ca614fd9be85eee6ea9c2a1e,0,inf,1622.0,2493.0,4030.0
169,c382b6f0f0f40cc61c227e44,0,inf,3442.0,6543.0,9090.0
170,b0866a36ab684722f1612455,0,inf,7025.0,14009.0,18061.0
171,abab727e3225c0c872d7e4e4,0,inf,6230.0,10862.0,15344.0
172,23f52e09a4d80e4830bbd23f,0,inf,5629.0,9345.0,14417.0
173,08172bae54bb3ceaaa1ba936,0,inf,55108.0,100217.0,132901.0
174,48033e4cd196aa01a3b4140d,0,inf,9337.0,14215.0,23036.0
175,9c6a0b7874acf7499f861c6a,0,inf,4935.0,9612.0,12524.0
176,7c9f557e1341a2b3c82a6b1c,0,inf,5129.0,8992.0,13375.0
177,9fb98765b707848938a9b641,0,inf,2348.0,3790.0,4996.0
178,4036dc4b04d02fc50362ac61,0,inf,22358.0,32673.0,56316.0
179,39b12a06d53add137bbec191,0,inf,3713.0,7232.0,11439.0
180,21ca07a314b7f22ea8fa1168,0,inf,1886.0,3238.0,4833.0
181,cda9db47c2b36480cd3c437d,0,inf,9165.0,15258.0,20500.0
182,a22d07792515841c38244b2f,0,inf,1089.0,1856.0,2841.0
183,18c6a50037cd710a1227ccb8,0,inf,4232.0,7082.0,10273.0
184,0c00cc3c98dc90ab480953d5,0,inf,1612.0,3167.0,4096.0
185,07ecb48a51f87d2cb5d9e6a8,0,inf,6827.0,14085.0,17325.0
186,fcd3558f084b97a7a9accabe,0,inf,5158.0,8796.0,12656.0
187,c232cda0dcc5a1426b6422d3,0,inf,31901.0,52306.0,94008.0
188,78200cce6acdeb7fe5f6381d,0,inf,12870.0,20652.0,34135.0
189,889b2cf1229ea3e6aa43bdfd,0,inf,4183.0,7065.0,11087.0
190,ed4cdbffc8d3e8f8ac5d4d42,0,inf,6352.0,9795.0,17251.0
191,9e4031704fe4b62c89bcd439,0,inf,1660.0,3081.0,5389.0
192,9449dc62ffb7e137b3c52f84,0,inf,1187.0,1696.0,2206.0
193,70c0acb3bf0892c71c81a2cf,0,11959.0,3543.0,5758.0,8816.0
194,4a842cf7e5bae38d361391dc,0,inf,5907.0,8457.0,12042.0
195,b8e85d6cd3d7ad6d27a71435,0,inf,6053.0,12003.0,15224.0
196,9970ab924e45c3a803099c72,0,inf,3322.0,6040.0,7747.0
197,812f36849be0e11bd8760c23,0,1822.0,697.0,1182.0,1656.0
198,3e3554c55fa632fff5ebc25c,0,inf,7064.0,11058.0,17508.0
199,8a31c35b18a74950c95f4bc1,0,inf,1472.0,2898.0,4215.0
200,e9af4a734290a4d564e230e6,0,inf,1540.0,2509.0,3822.0
201,1f6f5dd1db4e6f29bcb7ebd1,0,inf,8709.0,16628.0,25380.0
202,6c3bdeec46d697cba010a518,0,inf,3636.0,6698.0,10323.0
203,b95edddf298c16aae0ea4774,0,inf,5181.0,8288.0,13779.0
204,2eafc8dbd8c450258629aff7,0,4913.0,2134.0,3174.0,5329.0
205,cdfe35d24c1e1d0ab85d31d1,0,inf,5292.0,9339.0,11962.0
206,2546cfdb109c9b28c23d6703,0,inf,3189.0,5721.0,7667.0
207,a3ea082fdc874fcacefd41cf,0,inf,1314.0,2397.0,4224.0
208,f5e4dc5e56fd6beb3d6fc12e,0,inf,81180.0,160761.0,220047.0
209,0da057297bea84392c253162,0,12033.0,9655.0,14171.0,23410.0
210,dabe81774766fbf1729c6101,0,inf,1003.0,1729.0,2307.0
211,f8e7241993c4bbf27241dc73,0,inf,1944.0,3126.0,5128.0
212,ef31ad6bba97fedcdfab1c64,0,inf,1817.0,3171.0,4079.0
213,5836e5a8f9f6a93b7c28f8fc,0,inf,1891.0,3095.0,4661.0
214,ee2709ea6c54613c93395fd6,0,inf,13381.0,25255.0,40624.0
215,43d8f3c8abd1b89931c29e63,0,inf,3681.0,5434.0,8125.0
216,50d33ce96746e9f24e900d98,0,inf,2383.0,3926.0,5942.0
217,a51117de713b21a043c28bd1,0,inf,9719.0,13953.0,21136.0
218,3575d03e8c072434f90f1a0f,0,inf,25768.0,47062.0,80001.0
219,4fd74a08c717acaa8f5ab2ed,0,6667.0,2245.0,3345.0,5705.0
220,029c4cf953edbba27e643a59,0,3417.0,1583.0,2750.0,4196.0
221,645f04c71c28841954d0948c,0,inf,782.0,1550.0,2509.0
222,5277c5dc618b01973aae1376,0,inf,72199.0,104748.0,181505.0
223,c03cc8bf1fe1c75c3198846e,0,inf,62697.0,93899.0,132224.0
224,03630abf6c973ed44704e6eb,0,inf,8690.0,16371.0,22215.0
225,79e510d930bebd76283932e2,0,inf,1367.0,2664.0,4891.0
226,0fd52b8c332a68f5ff2925d1,0,inf,4635.0,9174.0,12233.0
227,9374c7dad839cce0e559961a,0,inf,2817.0,4508.0,7451.0
228,d03a9decb3a2c5f9f8ed04da,0,inf,1613.0,2441.0,4150.0
229,98fa6451d3a5fc6a86c63026,0,inf,5200.0,9930.0,14567.0
230,aecbc0afa4749344b098f0a1,0,inf,3359.0,6638.0,10670.0
231,1717966e0028625b92b6b21e,0,inf,1720.0,2483.0,4343.0
232,198d58fdecd565a522102c35,0,inf,212108.0,344529.0,515697.0
233,3e4fe1b2b6898a8e5e96a0ce,0,inf,36920.0,57622.0,93896.0
234,f1503528b0c3d2147cab4979,0,inf,6489.0,10606.0,19822.0
235,49f111f852a8713b0b5325da,0,inf,2537.0,4387.0,5443.0
236,2716d99a87f73d496c1efef5,0,inf,20277.0,31870.0,50324.0
237,52dfc5ec41768d588964ff08,0,14999.0,6343.0,10141.0,17944.0
238,c1d646b602001d623e741caf,0,inf,7431.0,11594.0,16318.0
239,4eb85d24cf6d67ea4d80a986,0,inf,1700.0,2669.0,4199.0
240,c24e948f651384fc38935444,0,inf,1884.0,3386.0,5119.0
241,835addcd75eddd48c63eedc7,0,inf,8468.0,15173.0,25671.0
242,d631f881e267f690568ff52b,0,inf,1337.0,2242.0,2739.0
243,cc60f5241cc095e58725d858,0,inf,1566.0,2753.0,4094.0
244,b32137bce4ca30cd382019ee,0,inf,40835.0,58442.0,103901.0
245,3ecfa4f0906ffdb89c4bac59,0,inf,409.0,622.0,1087.0
246,b9d53e1d5e77106a3a2ca6bc,0,inf,3239.0,6011.0,8594.0
247,d98dca60530342eab416fe64,0,inf,1109.0,1554.0,2530.0
248,7f711087bdca6499d62df240,0,inf,58813.0,100286.0,150505.0
249,f261dffd38647883b4241ada,0,inf,3797.0,6400.0,9215.0
250,6490a9a767fc72a7700a5c50,0,inf,2148.0,4253.0,6550.0
251,6c53ae1ac8a4560f540a85d5,0,inf,8170.0,13560.0,21040.0
252,918f2927d3594ab073e2ea06,0,inf,2072.0,3139.0,4164.0
253,8e86acb4888fdd285248f09c,0,2833.0,2103.0,4085.0,5208.0
254,26b9d7e16ca7d8d6b55ae2b5,0,inf,9762.0,14461.0,24255.0
255,c1c5a6e510122281efa2028c,0,inf,9459.0,13324.0,22027.0
256,05e1920cd651e3f07d6cab07,0,inf,2779.0,4523.0,6970.0
257,ce53ca4c8867a5de90a780e4,0,inf,39997.0,74122.0,130277.0
258,137465bd15abbcd44349a135,0,inf,1147.0,2103.0,2807.0
259,d4829b8de148d2fe68c3d055,0,inf,3290.0,4892.0,8420.0
260,fc1a184a1e8aea3918766300,0,inf,3757.0,7312.0,10674.0
261,aad9cf5b794a8b51b03472ee,0,inf,15521.0,27967.0,46015.0
262,86b66bee9116800963412166,0,inf,24295.0,35151.0,63271.0
263,3520f112603380f7363f0ed4,0,inf,1378.0,2533.0,3641.0
264,2da206291672fe1f4cc8b9f6,0,inf,5668.0,10760.0,13889.0
265,7f55e99cf19704b3c81407cf,0,inf,1088.0,1547.0,2527.0
266,c93debb3ffafb705ca607f47,0,inf,40753.0,80728.0,105701.0
267,c7f5426ee0aaadfd3a88c2b8,0,7688.0,1670.0,3159.0,4369.0
268,8048a1553ed175cfc11821bc,0,3654.0,1703.0,2802.0,4108.0
269,9f3b6a448ee3bede6a73568e,0,inf,10694.0,15469.0,28112.0
270,8a919f900940428da0634896,0,inf,1772.0,3330.0,4304.0
271,69085a4ab794de2abceb0ac2,0,inf,8876.0,16680.0,21384.0
272,e07b7020e80ccd50cc935ccb,0,inf,7708.0,13154.0,21410.0
273,d07fb0de062139248256cddc,0,inf,12275.0,19916.0,24591.0
274,9e286c2bbf0b789162632d2b,0,9334.0,6107.0,10797.0,15380.0
275,a7fb70544d48da214f859716,0,5911.0,2009.0,3832.0,5310.0
276,2ae7c1bef483d8d805023604,0,inf,48533.0,72638.0,119612.0
277,a0acfa85cd2cb979827c6b5e,0,inf,6650.0,9714.0,15225.0
278,a6bc64b1a811e35f1bc6e8fd,0,inf,882.0,1202.0,2181.0
279,68d592b6a4293850386776db,0,inf,3475.0,5374.0,7586.0
280,5a0cb945e4a09427b2bd699c,0,inf,1186.0,1758.0,2968.0
281,faf378e702a1b69addb72465,0,inf,1551.0,2448.0,3735.0
282,050d4efeadeb18b86381dde8,0,inf,1810.0,3565.0,6072.0
283,e90863dc8c4c8afe267b834a,0,inf,1701.0,2706.0,3487.0
284,65033a46a070f6bc809a18b4,0,inf,3512.0,6650.0,8495.0
285,70a650648089faeb1ddccdc1,0,inf,71625.0,115529.0,186297.0
286,14e6738dbe18fbe6a3379561,0,inf,36092.0,62961.0,90692.0
287,1d0884c9557d0fc65b37eaa3,0,inf,2086.0,3428.0,5130.0
288,15af1b9ccc9ecfab04a905b2,0,inf,8398.0,14566.0,20369.0
289,f4e2bda7421b28de562cca34,0,inf,11953.0,22990.0,29653.0
290,fdd27dac11f65ffe993050e5,0,inf,1793.0,2673.0,4704.0
291,5cbde6ff084321ff1f158749,0,inf,6569.0,10523.0,16838.0
292,180638348539c9061a5a688b,0,inf,2427.0,3788.0,5162.0
293,6be8498c8ed87c35cd50a311,0,inf,4893.0,8549.0,11900.0
294,25de2f7026b3b9f7c342150d,0,inf,45194.0,71634.0,103817.0
295,b74bf0a10e4c53e37e4d4ec4,0,inf,653.0,1174.0,1960.0
296,1ef4338a74769e27cc02ea4c,0,inf,22079.0,42239.0,57689.0
297,d7028703dcbb5d4d7a439a6a,0,inf,133830.0,207502.0,329214.0
298,fef246433d08c971b3dcfdf4,0,inf,5383.0,9865.0,13937.0
299,ac181a306db6dcc713877ced,0,inf,1890.0,3114.0,4599.0
300,0dea07e8677cd62bb08c2808,0,inf,908.0,1300.0,1641.0
301,bc7912813cc45224390d55c0,0,inf,1341.0,2051.0,3299.0
302,57fa590ced3aa8c16cb7c976,0,36958.0,7568.0,14983.0,19559.0
303,c41d9e9b53d9ac6c5ce4ad42,0,inf,2629.0,3778.0,6417.0
304,18b825ecc399edafc73a26c6,0,inf,7423.0,14370.0,20793.0
305,ca218f9a74a0b7ed2017230e,0,15053.0,5090.0,7111.0,12339.0
306,910a87967e35b6be3a03fe96,0,inf,1890.0,3164.0,4113.0
307,5091caec7da5efaddcc505d4,0,inf,3778.0,7197.0,10355.0
308,d0b6a7a92fcdac7862e6acae,0,22789.0,5480.0,7812.0,12759.0
309,eaa5139831e722f734231024,0,inf,3411.0,6115.0,9420.0
310,0e400cef4eb6d7a66d7d5438,0,inf,963.0,1471.0,2057.0
311,ef28f95974a0167da8683652,0,inf,1238.0,2463.0,3223.0
312,51eb8e006e9d726a8bcedac2,0,inf,3752.0,7322.0,9474.0
313,a64612e12e6a80d394406dbc,0,inf,5843.0,11475.0,14657.0
314,73ae5e30711d71995332774b,0,inf,3442.0,6688.0,9402.0
315,81322a1c381c7af0931ef270,0,inf,2834.0,5445.0,8297.0
316,3b0228f924c81548ec1a4cbf,0,inf,1316.0,2626.0,4049.0
317,3f7f2c8146e3becc331981b9,0,inf,2104.0,4124.0,5092.0
318,e8d90c1fd2f2f8ed890be608,0,inf,6090.0,9431.0,14454.0
319,29d9c6fedcdb5bcb1d7d737e,0,inf,4254.0,7232.0,10511.0
320,81c19b524b9ed170063cfba3,0,inf,10727.0,19216.0,34464.0
321,9f2d3581f412e86b7ff0438e,0,inf,6818.0,11373.0,15111.0
322,01a7d79fa0e35c0680e73b05,0,inf,5618.0,9365.0,12537.0
323,82e45c3d10fc40f505e859cd,0,47832.0,19057.0,28686.0,46424.0
324,006490a09fdc8f58b02860f1,0,inf,4873.0,9292.0,11830.0
325,6942d3b49d983778241ef24e,0,inf,1241.0,1740.0,3003.0
326,51a5997eb559cdd9164264c4,0,inf,4861.0,8056.0,11193.0
327,e264e61ff753c9c0d5500385,0,inf,2255.0,3341.0,4498.0
328,558bbd5213db7b4026a46e6d,0,inf,147084.0,207201.0,376998.0
329,309822a39cab30f4b1036baf,0,inf,2525.0,4037.0,6381.0
330,249625c944e7c03fe00419a4,0,inf,4547.0,8373.0,11918.0
331,267e395889d0c21f6f40ab6b,0,inf,4706.0,6688.0,9394.0
332,e6b479b002222191c06e45f1,0,inf,1909.0,3231.0,4783.0
333,249b260debc404fb590ab98d,0,inf,9871.0,17988.0,26075.0
334,0611989fd95f260407a99d13,0,inf,5370.0,9860.0,15093.0
335,6e6a99082beb5ef074c2afb9,0,inf,1134.0,1896.0,2406.0
336,38750834a3cb51f03e768d6c,0,2676.0,659.0,1244.0,1582.0
337,cd805292331211751a061028,0,inf,1291.0,2208.0,3300.0
338,d84c8761a0fdd89aa1d5479c,0,inf,6001.0,8944.0,14174.0
339,cbd5d56ed61d659a6722cd02,0,inf,9005.0,16868.0,24266.0
340,906173e7cf0a9ca11995c2ad,0,inf,1475.0,2318.0,3795.0
341,db3ceab74058212daa3572d9,0,inf,3567.0,7060.0,9280.0
342,b0eb9845044cb416bbd7080c,0,inf,2221.0,4370.0,7142.0
343,55ef9d3fafa257f27d599eeb,0,inf,142601.0,206437.0,368229.0
344,c5e2fb565a98aceda348cd43,0,inf,2816.0,5379.0,7105.0
345,e639c2d17235e8a3483d3f47,0,73629.0,17925.0,28360.0,41111.0
346,e7231de61cac9da2c4d568f2,0,34707.0,17871.0,31211.0,46948.0
347,42fdd0b55093c4ca7cbd7d97,0,inf,2236.0,3737.0,5722.0
348,44f109b18667a03d7575c647,0,inf,1916.0,3024.0,5346.0
349,11e83b6f3be5d0c63fb4501c,0,inf,18770.0,37416.0,49080.0
350,121609e4826f0696338a2b53,0,inf,3697.0,7077.0,10139.0
351,629742f17c5aba5c986b0e6e,0,inf,1582.0,3056.0,4112.0
352,a4213d1528d493715dbae0cb,0,inf,1193.0,2178.0,3573.0
353,eadb3a00046b0daf049e0a5a,0,inf,2635.0,4261.0,6481.0
354,c29b4f9a5368b4e60d6b0e90,0,inf,2031.0,3540.0,4766.0
355,d136931a5c01a3ace583163c,0,inf,2375.0,3880.0,6648.0
356,d1b19ec5ce46afc343fcdcb9,0,inf,5805.0,10589.0,14961.0
357,cd012943d453facf0a99054a,0,inf,4103.0,6431.0,8823.0
